200 731
35 87 5
35 126 1
35 150 5
35 175 7
36 43 1
36 75 2
36 109 10
36 155 10
36 172 7
36 176 3
36 190 6
37 44 5
37 55 1
37 57 9
37 67 4
37 81 5
37 127 1
37 143 7
37 150 6
37 171 3
37 187 2
37 189 2
38 121 10
38 133 2
39 61 8
39 97 2
39 118 2
39 122 8
39 187 2
40 44 4
40 92 4
40 105 4
40 118 6
40 133 2
40 199 2
41 58 4
41 75 7
41 154 6
41 168 4
41 187 4
41 197 1
42 80 3
42 131 6
42 160 6
42 180 1
43 49 10
43 101 3
43 117 1
43 136 6
43 183 1
43 199 1
44 46 1
44 80 9
44 169 9
45 66 4
45 117 5
45 122 5
45 153 7
45 157 3
45 159 5
45 192 6
46 55 1
46 91 10
46 93 2
46 101 7
46 111 10
46 156 7
46 183 6
46 184 6
46 190 6
47 69 9
47 179 8
47 187 4
48 83 8
48 106 2
48 135 4
48 139 8
48 144 2
48 160 9
48 170 9
48 180 7
49 66 5
49 99 10
49 147 8
49 161 2
49 177 6
49 182 9
50 58 2
50 87 1
50 115 10
50 144 1
50 163 2
51 59 4
51 64 2
51 65 8
51 86 9
51 114 3
51 125 4
51 145 1
52 82 3
52 86 3
52 105 8
52 131 2
53 59 9
53 64 9
54 58 4
54 78 6
54 99 8
54 153 8
54 194 1
55 59 6
55 66 8
55 96 7
55 114 2
55 122 10
55 161 8
55 199 6
55 200 4
56 72 1
56 105 10
56 109 1
56 158 10
56 196 5
56 198 1
57 75 1
57 112 4
58 67 4
58 76 5
58 95 7
58 115 8
58 144 4
59 84 7
59 144 10
59 196 3
60 142 2
60 176 10
61 75 10
61 111 6
61 118 5
61 132 5
61 182 1
62 67 9
62 93 4
62 109 5
62 111 2
62 125 8
62 127 3
62 192 6
63 65 8
63 162 1
63 174 7
63 176 8
63 187 3
63 192 2
64 89 2
64 155 9
64 161 9
64 193 5
65 79 6
65 112 4
65 157 5
66 97 9
66 105 5
66 118 1
66 129 7
66 134 7
66 141 6
66 155 5
66 156 8
67 68 9
67 107 6
68 71 4
68 80 2
68 178 5
69 83 6
69 96 10
69 196 9
70 73 7
70 76 5
70 142 8
70 190 5
71 76 6
71 144 7
71 154 3
72 82 3
72 93 4
72 100 1
72 190 5
72 196 10
73 107 3
73 132 2
73 136 8
73 151 5
73 193 10
74 98 9
74 136 9
74 143 6
74 172 8
74 174 2
74 193 1
75 115 1
75 130 7
75 151 9
75 193 8
76 84 1
76 102 9
76 111 9
76 158 5
76 170 1
76 188 2
77 117 1
77 180 6
77 194 3
78 113 8
78 174 7
79 89 5
79 135 7
79 164 1
79 200 8
80 84 6
80 85 5
80 122 9
80 169 4
80 176 1
81 98 5
81 108 4
81 171 7
81 189 7
82 166 4
82 170 4
82 176 10
82 185 3
82 190 9
82 199 9
83 145 10
83 165 10
84 127 3
84 137 6
84 138 10
85 86 3
86 97 6
86 103 7
86 107 1
86 184 10
86 193 3
87 108 8
87 111 4
87 140 5
87 159 10
87 163 3
87 196 4
88 92 4
88 111 9
88 179 6
89 91 3
89 98 3
89 134 6
89 193 7
89 196 6
90 127 5
90 139 4
90 152 4
91 106 6
91 120 10
91 186 3
92 94 4
92 109 2
92 174 6
93 105 2
93 112 3
93 114 6
93 134 2
93 156 3
93 170 3
93 190 9
93 195 10
94 129 7
94 150 5
94 186 8
94 190 1
95 106 2
95 147 1
95 166 9
96 134 5
97 111 7
97 112 10
97 125 2
97 146 10
97 183 9
97 193 8
98 158 5
98 178 3
99 118 1
99 121 1
99 131 3
99 196 9
100 141 2
100 165 9
100 173 4
100 184 8
101 123 3
101 133 3
101 163 8
101 197 5
102 107 6
102 117 5
102 130 10
102 186 2
103 109 2
103 159 5
103 162 5
104 116 10
104 119 7
104 149 10
105 112 6
105 119 6
105 134 10
105 140 7
105 182 1
105 200 10
106 133 8
106 137 1
106 144 9
106 150 8
107 176 4
107 177 3
108 131 4
108 142 4
108 143 8
108 155 10
108 164 4
108 165 10
108 182 9
109 110 6
109 114 6
109 166 9
109 176 5
109 179 4
110 189 8
112 118 8
112 119 1
112 190 5
113 134 5
113 157 4
114 117 1
114 128 10
114 135 6
114 195 1
115 116 5
115 133 10
115 136 9
115 138 2
115 153 1
115 192 7
116 120 9
116 126 2
116 148 5
116 158 8
116 159 10
116 166 3
116 168 7
117 152 4
117 169 8
118 167 10
119 138 1
119 171 1
119 183 4
119 197 7
120 141 8
120 158 6
120 160 7
120 176 6
121 136 3
121 138 4
121 146 5
121 195 10
122 196 6
123 160 10
123 187 2
123 189 9
123 195 1
124 132 3
124 165 8
124 172 5
124 176 7
125 181 1
126 188 10
127 184 5
127 189 3
127 190 9
127 193 1
128 133 10
128 196 3
129 199 10
130 137 2
130 163 1
131 143 1
132 198 9
133 141 1
134 142 10
134 150 6
134 158 10
134 174 3
135 169 4
136 147 2
136 174 1
136 194 6
137 150 4
137 169 10
137 178 3
137 184 2
138 158 3
138 159 10
138 160 1
138 172 6
138 178 5
140 156 9
140 195 5
141 154 9
141 155 6
141 158 6
141 161 10
141 174 2
142 159 2
142 189 8
143 164 3
144 147 6
144 151 3
144 164 3
145 149 1
145 159 8
147 180 1
149 157 1
150 167 2
151 159 4
151 166 7
151 174 7
151 180 9
152 155 5
152 175 7
153 165 4
154 161 5
155 158 7
155 165 8
155 182 5
155 195 6
157 159 4
157 160 4
158 183 1
159 187 6
160 169 6
160 188 5
162 166 6
162 171 6
163 181 5
164 197 8
165 170 9
165 182 8
166 187 4
166 189 5
166 192 6
166 200 5
167 180 4
169 194 9
171 190 6
174 184 8
175 179 2
176 198 6
177 196 10
179 184 3
179 192 10
179 198 7
179 200 2
180 187 3
181 183 10
184 197 1
186 187 6
188 193 4
188 196 5
192 200 2
