500 1972
72 331 3
72 345 3
72 445 10
72 458 8
72 479 2
72 487 3
73 105 4
73 117 1
73 151 10
73 186 6
73 197 7
73 269 10
73 316 10
73 344 7
73 399 9
73 436 2
73 456 10
74 171 9
74 306 9
74 412 6
74 453 3
75 121 5
75 266 8
75 331 7
75 346 10
75 378 2
75 478 2
76 114 1
76 137 8
76 273 2
76 304 9
76 317 2
76 431 6
76 443 2
76 461 8
76 483 10
77 373 9
77 441 4
77 480 1
78 94 4
78 95 2
78 114 1
78 129 6
78 202 4
78 211 10
78 224 5
78 384 5
79 301 1
79 305 7
79 335 4
79 378 4
79 423 2
79 500 1
80 144 1
80 296 10
80 377 8
81 169 7
81 251 1
81 324 4
81 404 7
82 84 2
82 110 2
82 127 5
82 144 3
82 254 10
82 305 3
82 328 9
82 369 9
82 394 4
82 460 10
83 109 5
83 111 6
83 165 1
83 253 6
83 298 10
83 334 5
83 374 5
83 423 3
83 437 9
84 183 9
84 223 5
84 245 1
84 283 3
84 333 4
84 432 9
84 438 7
84 445 7
84 490 1
85 120 8
85 186 9
85 219 10
85 250 7
85 320 10
85 388 9
85 451 6
86 102 10
86 108 2
86 146 6
86 156 6
86 173 3
86 176 5
86 262 3
86 444 2
87 104 4
87 112 3
87 118 10
87 121 10
87 168 5
87 180 3
87 211 4
87 248 5
87 405 7
87 463 1
87 467 3
88 95 2
88 110 7
88 140 10
88 191 8
88 250 1
88 259 6
88 284 9
89 172 6
89 254 6
89 296 6
89 368 5
89 399 5
89 473 2
89 496 4
90 120 8
90 226 9
90 323 10
90 395 2
90 420 10
90 433 7
91 162 9
91 186 9
91 201 10
91 269 2
91 329 8
91 423 10
91 446 1
92 115 5
92 157 9
92 175 4
92 223 5
92 261 10
92 365 10
92 434 9
92 443 6
93 157 9
93 186 6
93 305 1
93 399 1
94 105 5
94 129 4
94 206 4
94 284 2
94 328 10
94 393 1
95 154 2
95 197 5
95 252 7
95 301 9
95 347 7
95 354 9
95 390 5
95 405 1
95 437 8
95 439 10
95 478 3
95 487 4
96 203 6
96 322 10
96 387 4
97 137 4
97 209 6
97 373 9
97 453 7
97 488 1
97 497 9
97 499 1
98 151 5
98 169 5
98 315 4
98 350 4
99 276 1
99 278 10
99 364 7
99 432 7
99 452 5
99 460 8
99 491 9
100 196 4
100 212 2
100 465 3
100 479 8
100 492 2
101 137 3
101 143 5
101 289 1
101 290 2
101 315 9
101 366 8
101 378 6
101 450 6
101 453 7
101 485 4
102 181 1
102 187 2
102 195 8
102 229 5
102 450 4
103 111 7
103 114 3
103 257 6
103 457 7
103 458 10
104 127 2
104 287 2
104 311 3
104 348 5
104 398 7
104 427 9
104 484 7
105 112 1
105 207 3
105 214 9
105 259 3
105 260 10
105 273 4
105 296 4
105 370 3
106 326 10
106 343 10
106 416 5
106 432 8
107 176 2
107 382 4
107 396 4
108 169 3
108 181 9
108 202 4
108 270 7
108 393 6
108 415 1
108 459 5
108 483 7
109 326 9
109 386 6
109 414 4
109 452 10
110 179 5
110 201 1
110 278 7
110 303 3
110 368 2
110 415 9
110 440 9
111 114 3
111 183 5
111 204 10
111 212 5
111 249 2
111 290 9
111 315 1
111 320 5
111 339 3
111 400 9
111 418 3
111 483 9
112 270 8
112 419 6
112 446 1
112 489 8
113 163 6
113 214 2
113 301 3
113 309 2
113 394 6
113 496 3
114 128 7
114 181 3
114 245 4
114 298 3
114 370 6
114 404 4
115 146 9
115 167 6
115 240 10
115 241 4
115 282 8
115 297 10
115 313 4
115 414 5
115 462 7
116 187 1
116 213 1
116 228 4
116 264 6
116 429 5
117 125 9
117 132 7
117 149 7
117 304 6
117 325 9
117 404 2
117 427 8
117 432 4
117 495 7
117 499 1
118 123 9
118 182 2
118 316 10
118 334 3
118 339 3
118 340 4
118 386 4
118 414 7
118 415 9
118 420 3
118 457 2
118 499 8
119 143 7
119 283 8
119 349 8
119 429 1
119 434 8
120 153 9
120 175 9
120 365 8
120 369 5
120 384 8
120 405 7
120 419 6
121 361 1
121 391 9
121 401 10
122 186 6
122 362 6
122 480 8
123 232 6
123 249 5
123 256 5
123 288 3
123 300 8
124 178 2
124 206 2
124 213 6
124 218 6
124 223 2
124 272 10
124 352 9
124 361 2
125 302 5
125 309 6
125 399 4
125 466 6
125 484 9
126 152 10
126 194 6
126 223 9
126 233 2
126 393 5
126 479 5
126 497 8
127 131 7
127 180 7
127 183 2
127 186 8
127 229 1
127 359 9
127 373 5
127 381 1
127 394 8
128 174 2
128 333 3
128 407 10
128 449 5
129 150 8
129 162 4
129 187 5
129 256 4
129 273 6
129 282 10
129 390 9
129 431 10
130 239 10
130 304 6
130 388 10
130 441 3
131 165 4
131 185 5
131 224 2
131 322 5
131 359 3
131 396 2
131 442 10
132 152 9
132 219 6
132 261 4
132 278 5
132 311 7
132 353 5
132 413 9
133 268 6
133 289 3
133 327 6
133 364 4
134 430 7
134 447 5
134 467 9
134 500 1
135 297 7
135 339 5
135 418 6
136 138 9
136 196 9
136 292 2
136 299 9
136 394 8
136 442 5
136 457 9
136 471 10
136 473 6
137 186 3
137 427 9
137 492 4
138 174 4
138 220 7
138 320 10
138 354 9
138 427 6
139 184 8
139 326 4
139 392 5
139 496 7
140 159 4
140 348 4
140 369 10
141 212 7
141 280 9
141 367 6
142 275 10
142 392 9
142 393 3
142 496 4
143 241 6
143 266 10
143 305 6
143 314 6
143 329 5
143 479 3
144 239 4
144 312 2
144 339 9
145 185 1
145 196 5
145 343 5
145 377 8
145 442 3
145 480 4
146 364 10
146 394 4
147 183 8
147 195 1
147 227 3
147 278 1
147 398 3
147 481 3
148 182 4
148 224 2
148 282 8
148 430 4
148 487 4
148 488 10
149 156 5
149 270 5
149 348 2
149 403 7
149 406 8
149 438 5
150 168 6
150 236 9
150 237 3
150 255 6
150 319 9
150 460 4
150 488 3
151 204 3
151 365 10
151 371 5
152 172 8
152 215 10
152 405 6
153 313 8
153 377 5
153 410 1
153 441 1
153 495 9
153 497 2
153 498 7
154 338 6
154 356 1
155 174 7
155 187 5
155 235 9
155 396 1
155 415 7
155 459 8
156 219 1
156 289 2
156 308 5
157 213 3
157 237 9
157 285 10
157 352 1
157 370 2
157 449 1
157 464 8
157 490 5
157 496 1
158 242 8
158 287 3
158 342 2
158 371 8
159 174 2
159 235 4
159 297 10
159 383 1
159 408 8
159 426 5
159 432 7
159 440 1
159 473 7
160 193 7
160 205 4
160 238 8
160 450 3
160 486 8
161 172 5
161 179 9
161 211 4
161 281 6
161 296 6
161 346 3
162 199 3
162 319 9
162 331 5
162 364 9
162 400 3
162 418 5
162 461 3
163 211 5
163 339 9
163 378 9
163 403 7
164 191 3
164 216 8
164 243 10
164 273 5
164 311 8
164 324 10
164 397 1
164 493 4
165 167 8
165 196 5
165 320 3
165 327 4
165 341 3
165 482 1
166 186 2
166 187 2
166 216 5
166 294 5
166 323 6
166 451 10
167 185 2
167 186 4
167 344 9
167 377 4
167 456 7
167 490 2
168 278 8
168 316 3
168 448 5
169 292 7
169 498 8
170 200 5
170 201 10
170 292 7
170 353 2
170 395 8
170 446 9
170 454 6
171 188 1
171 325 1
171 414 4
172 185 8
172 220 1
172 232 5
172 274 2
172 284 10
172 382 7
172 395 1
173 377 10
173 434 10
173 451 5
173 490 7
174 229 1
174 266 6
174 286 6
174 429 1
175 183 2
175 425 7
175 440 6
176 346 9
176 364 6
176 408 5
177 193 3
177 244 10
177 264 9
177 272 10
177 285 3
177 370 6
178 224 1
178 300 5
178 303 5
178 438 7
178 468 4
178 475 10
178 479 3
179 425 2
179 447 1
179 448 4
180 184 9
180 413 9
180 486 8
181 449 9
181 499 10
182 185 10
182 300 2
182 336 8
182 366 8
182 379 6
182 437 5
183 339 10
183 379 6
183 408 7
183 420 1
183 435 8
183 442 7
183 451 4
184 211 4
184 325 1
184 328 5
184 447 5
184 473 1
185 224 6
185 401 7
185 410 2
185 453 1
185 477 10
186 195 6
186 377 4
187 198 9
187 264 9
187 361 1
187 430 8
188 243 3
188 286 1
188 393 6
188 435 5
188 494 8
189 329 4
189 363 9
189 387 7
189 470 2
190 377 4
190 444 4
190 468 1
190 488 4
191 210 9
191 235 1
191 241 8
191 246 6
191 253 2
191 328 8
191 477 8
192 218 3
192 268 6
192 286 7
192 312 3
192 464 3
193 240 7
193 271 9
193 315 2
193 459 6
194 200 2
194 348 3
194 365 4
194 381 3
194 398 8
194 443 9
194 497 10
195 318 5
195 414 5
195 498 5
196 249 3
196 367 7
196 457 8
196 490 9
197 325 9
197 337 3
197 338 2
197 376 8
197 399 7
198 207 10
198 254 3
198 329 6
198 331 10
198 450 2
198 481 4
198 497 5
199 248 8
199 330 3
199 379 10
199 393 7
199 410 6
200 213 6
200 293 1
200 411 5
200 434 1
200 479 2
201 355 5
201 407 3
201 490 6
202 263 9
202 299 2
202 315 3
202 328 8
202 380 9
202 395 6
202 397 9
202 408 5
202 461 10
203 272 4
203 308 3
203 395 10
204 225 7
204 342 5
204 358 5
204 434 9
204 476 1
205 266 4
205 351 8
205 451 10
205 492 8
206 236 10
206 270 2
207 249 10
207 304 7
207 440 10
207 498 8
208 343 3
208 367 3
208 392 10
208 401 4
208 418 10
208 443 9
208 496 6
209 383 5
210 229 9
210 274 3
210 323 9
210 337 8
210 460 2
211 272 1
211 391 6
211 396 1
211 484 4
211 493 3
212 220 1
212 282 5
212 354 3
212 375 1
212 412 1
212 469 6
212 475 1
213 260 6
213 310 7
213 326 3
213 334 3
213 392 5
213 492 9
213 498 4
214 219 4
214 278 1
214 446 8
215 217 8
215 277 8
215 363 3
215 453 3
216 355 1
216 472 6
217 266 1
217 392 2
218 291 4
218 314 4
218 331 6
218 475 6
219 237 10
219 253 7
219 277 3
219 395 7
220 291 1
220 334 8
220 369 8
220 388 7
220 390 1
220 470 4
221 229 1
221 323 6
221 364 2
221 371 3
221 409 6
221 432 1
221 470 9
222 253 1
222 296 1
222 310 9
222 343 8
222 352 6
222 441 9
222 491 3
223 256 2
223 429 1
224 367 1
224 370 6
224 456 1
225 226 7
225 233 6
225 235 6
225 255 7
225 266 9
225 272 10
225 373 8
225 419 9
225 431 9
226 242 9
226 280 1
226 290 7
226 385 6
226 409 5
226 429 1
227 297 3
227 348 10
227 380 7
227 445 5
227 477 5
228 231 5
228 282 5
228 466 6
229 265 2
230 252 1
230 270 5
230 275 8
230 295 10
230 337 5
230 392 1
230 412 9
231 278 5
231 285 9
231 402 1
231 482 2
232 342 8
234 268 7
234 293 8
234 295 3
234 315 9
234 442 3
234 477 5
235 338 8
235 348 5
235 363 4
235 371 6
235 420 5
235 421 1
235 424 9
235 471 5
235 487 1
236 404 3
236 423 2
236 434 2
236 463 6
237 303 7
237 323 9
237 366 3
237 474 9
237 479 7
238 420 2
238 435 6
239 386 8
239 421 8
239 449 8
239 452 3
239 497 10
240 344 1
240 411 5
240 417 1
240 432 3
240 465 1
241 302 1
242 282 6
242 316 1
242 351 7
242 366 5
242 374 10
242 378 8
242 404 1
242 497 8
243 288 8
243 379 4
243 444 5
244 250 7
244 259 5
244 297 5
244 416 7
244 433 8
245 284 1
245 292 2
245 449 9
246 276 1
246 332 10
246 398 2
246 420 3
247 248 2
247 281 4
247 399 3
247 414 3
248 277 5
248 303 9
248 319 2
248 417 6
248 472 3
249 282 8
249 307 1
249 363 8
249 388 5
249 427 9
249 431 5
249 432 10
249 455 6
249 457 6
250 328 5
250 340 10
250 342 7
250 406 10
250 462 5
250 477 1
251 297 2
251 327 8
251 334 4
252 339 4
252 385 1
252 399 4
252 415 3
253 325 4
253 369 5
253 443 5
253 454 2
254 365 6
254 418 1
254 450 7
255 411 1
256 305 2
256 307 1
256 349 8
256 400 9
256 430 10
256 446 7
257 289 1
257 304 7
257 461 10
258 276 8
258 293 7
258 379 9
259 305 7
259 312 5
259 336 4
259 345 9
259 364 10
259 450 10
260 299 3
260 466 4
261 413 5
262 265 10
262 294 6
262 297 1
262 341 7
262 367 6
262 451 6
263 314 5
263 407 2
263 420 7
263 487 7
264 299 3
264 360 10
264 369 2
264 413 5
264 429 1
265 278 8
265 295 7
265 435 10
266 408 8
266 478 2
266 487 7
267 457 6
268 304 2
268 453 1
268 472 10
269 280 2
269 306 9
269 441 10
269 466 7
270 301 1
270 302 2
270 305 1
270 439 4
270 457 8
271 376 9
271 426 10
271 428 2
272 283 9
272 359 7
272 444 2
273 304 9
273 315 1
273 447 5
274 292 4
274 364 2
274 421 10
274 487 1
276 290 1
276 352 4
276 414 6
277 357 9
277 437 2
278 370 4
279 312 6
279 357 1
280 352 8
280 365 1
280 401 6
280 423 4
280 444 7
280 486 2
280 500 10
281 345 5
281 402 8
281 457 6
282 316 3
282 319 2
282 345 7
282 359 5
282 436 3
282 467 1
282 473 8
283 306 7
283 310 9
283 364 3
283 426 8
285 338 10
285 368 8
285 404 5
285 440 10
285 465 9
285 467 7
286 397 6
286 448 7
287 456 5
288 353 10
288 427 9
289 397 9
289 458 8
289 492 10
290 352 5
290 405 6
290 407 3
291 303 2
291 371 10
291 377 4
291 390 3
291 434 9
291 445 1
291 468 6
292 303 5
292 306 9
292 396 1
293 393 5
293 412 5
293 491 7
294 404 8
295 413 2
295 416 5
296 384 4
296 388 8
296 416 3
296 464 8
296 470 10
297 382 3
297 492 6
298 334 5
299 408 5
299 487 2
300 302 7
300 418 5
300 430 1
300 431 6
300 462 5
301 319 7
301 320 9
302 337 4
302 347 10
302 371 5
302 495 7
303 478 5
304 319 2
304 385 7
304 410 4
304 471 10
305 311 6
305 423 9
306 331 4
306 353 6
306 370 10
306 479 2
307 316 8
307 386 6
307 397 4
307 426 4
307 435 3
307 457 9
308 339 8
308 341 2
308 410 1
308 487 3
309 360 2
309 384 3
310 362 5
311 353 8
311 435 9
312 362 8
312 449 1
313 413 6
314 492 1
314 493 2
315 407 7
316 343 3
316 395 5
317 328 6
317 424 10
317 429 8
317 461 8
318 357 9
318 429 9
318 497 10
319 340 9
319 349 7
319 388 6
319 408 6
319 434 7
319 436 1
319 463 4
319 476 7
320 397 5
320 427 2
320 499 5
321 350 10
321 426 8
321 489 4
322 324 10
322 370 10
322 379 10
322 398 6
322 456 6
322 478 2
323 430 9
323 455 10
324 370 6
325 352 5
325 358 1
325 382 6
326 354 1
326 392 2
326 415 2
328 384 3
328 445 8
329 374 4
329 388 10
329 422 9
329 424 8
329 464 10
329 484 2
330 338 4
330 380 6
331 415 2
331 423 8
331 436 7
331 450 10
331 454 6
331 474 10
332 385 7
332 432 2
332 447 3
332 462 5
333 407 4
334 480 7
335 351 2
336 353 7
336 397 1
336 434 4
336 462 10
336 482 10
337 340 1
338 401 5
339 472 4
340 342 3
340 373 10
340 417 8
340 491 10
340 493 6
340 495 5
341 354 9
341 421 2
341 431 1
341 451 1
342 362 5
342 372 6
342 482 10
343 400 3
344 365 3
344 405 10
344 461 3
344 472 6
344 479 5
344 488 9
344 491 8
344 494 8
345 357 8
345 490 9
346 378 6
346 395 1
346 440 5
346 461 10
346 490 1
348 449 2
349 372 4
349 435 9
350 372 8
350 413 1
350 417 5
351 384 10
351 472 10
351 497 3
352 393 6
352 422 10
353 376 8
353 394 8
354 357 9
354 379 3
354 426 1
354 473 9
355 359 1
355 434 4
356 456 4
356 495 10
357 412 10
358 401 5
358 435 4
358 448 6
358 461 8
359 491 4
360 436 7
361 385 8
361 445 9
361 449 6
361 486 10
362 385 2
362 458 9
363 470 1
364 429 2
365 416 10
365 437 5
365 467 1
365 475 9
367 418 2
368 387 4
369 381 5
369 384 10
369 397 1
370 428 4
371 411 6
371 493 8
372 408 8
372 416 2
372 428 8
372 439 10
372 477 2
372 498 7
373 423 6
373 433 2
373 444 8
374 390 1
374 405 9
374 495 5
376 445 5
377 386 6
377 410 10
378 394 2
378 396 4
378 405 10
378 450 5
378 454 8
378 481 10
379 396 7
379 430 4
379 492 3
380 394 4
380 412 9
380 434 2
381 425 8
382 457 9
382 465 3
383 483 7
384 439 9
384 489 6
384 496 1
385 414 2
385 425 7
385 467 2
387 437 9
388 405 2
388 437 1
389 437 5
389 465 6
390 419 3
390 425 1
390 475 2
392 433 2
392 443 5
393 456 5
394 398 8
394 451 10
394 459 6
395 413 1
396 471 1
397 438 4
398 412 6
398 427 2
399 435 3
399 460 2
400 446 3
400 477 3
401 410 2
401 447 8
401 471 7
401 472 7
401 479 8
403 411 5
403 452 10
405 486 6
406 415 3
406 459 8
407 481 4
408 457 7
409 435 3
410 431 6
410 485 10
412 426 1
412 434 9
412 483 6
413 416 5
414 462 4
415 440 8
415 483 9
416 426 5
417 479 10
418 431 8
418 458 2
418 461 10
418 486 9
418 492 9
420 440 10
420 441 9
420 470 1
421 423 2
423 428 6
423 458 6
423 490 10
424 454 2
426 432 2
427 450 5
427 482 9
427 497 9
429 439 1
429 448 4
429 462 7
429 491 7
430 500 10
432 475 6
432 488 2
433 450 8
435 481 3
437 444 3
437 500 5
439 459 9
440 456 2
440 477 9
442 460 6
449 464 2
453 483 4
458 459 2
462 470 2
464 480 5
467 489 2
471 484 8
472 488 1
473 478 1
473 496 6
476 496 10
480 488 1
483 488 6
