4000 17804
22 2552 70
22 3889 17
23 905 73
23 950 41
23 1511 75
23 1694 84
23 1981 96
23 2082 28
23 2224 34
23 2286 45
23 2718 3
23 3054 88
23 3565 43
24 280 94
24 363 46
24 454 40
24 1209 13
24 1228 63
24 1486 3
24 1845 61
24 2045 96
24 2451 44
24 2551 31
24 2776 96
24 3094 7
24 3339 100
24 3568 11
24 3650 96
25 286 47
25 1068 75
25 3033 57
25 3271 70
25 3764 71
26 764 1
26 1407 93
26 3021 38
26 3097 22
26 3285 19
26 3426 84
26 3580 37
27 251 48
27 755 48
27 1530 28
27 1701 38
27 1896 37
27 2990 55
27 3786 8
28 359 12
28 630 5
28 1112 18
28 2033 76
28 2088 88
28 2137 1
28 2162 18
28 2174 44
28 3117 9
29 236 18
29 787 30
29 2215 2
29 2484 45
29 2830 10
29 2886 23
29 3623 40
30 128 36
30 359 54
30 957 55
30 1218 79
30 1276 30
30 1277 48
30 1643 97
30 2072 33
30 2536 83
30 3001 30
30 3960 5
30 3976 24
31 590 79
31 1082 22
31 1119 52
31 1846 83
31 2889 46
31 3011 73
31 3428 63
31 3734 21
32 104 23
32 368 42
32 517 58
32 732 73
32 789 33
32 872 37
32 960 24
32 1288 7
32 1952 44
32 2223 81
32 2592 90
32 3358 8
32 3873 38
32 3881 75
32 3998 36
33 190 32
33 980 21
33 1072 61
33 2224 74
33 2701 76
34 51 20
34 909 8
34 1224 10
34 1592 94
34 1848 30
34 2291 67
34 2320 9
34 3356 3
34 3550 1
34 3733 51
35 279 35
35 536 8
35 615 48
35 793 14
35 1470 39
35 2532 8
35 2643 89
35 2910 77
35 2964 74
35 3499 21
35 3521 1
36 273 55
36 549 52
36 609 69
36 1272 52
36 1579 93
36 1676 42
36 2134 22
36 2147 66
36 2692 50
36 2859 17
36 3052 69
36 3264 92
36 3470 79
36 3629 9
37 875 67
37 1604 58
37 2067 22
37 2099 61
37 2500 36
37 2919 38
37 3007 64
37 3336 1
37 3481 56
37 3552 58
38 407 17
38 478 41
38 620 95
38 817 28
38 1745 55
38 1757 70
38 2127 75
38 3002 17
38 3678 56
38 3744 97
38 3789 20
39 48 82
39 122 10
39 321 44
39 749 43
39 1016 49
39 1055 76
39 1347 88
39 2014 60
39 2019 29
39 2307 59
39 2434 3
39 2559 35
39 2913 87
39 3399 15
39 3484 57
40 133 55
40 366 100
40 497 100
40 772 11
40 913 91
40 1072 75
40 1655 20
40 2089 97
41 387 91
41 441 54
41 1499 60
41 2024 72
41 2117 81
41 2400 100
41 2926 45
41 3960 92
42 549 79
42 1237 31
42 1285 3
42 1451 89
42 2318 39
42 2466 48
42 2804 11
42 2864 52
42 3631 29
43 190 45
43 1081 38
43 1109 3
43 1531 95
43 1692 11
43 1978 67
43 1988 16
43 2345 50
43 2893 85
44 295 53
44 330 31
44 444 75
44 923 2
44 1899 97
44 1958 71
44 2446 21
44 3263 6
44 3334 70
44 3832 62
45 126 33
45 664 87
45 804 88
45 1342 24
45 1840 94
45 1999 55
45 2246 74
45 2474 15
45 2593 29
45 2933 28
45 3116 36
45 3438 38
45 3588 19
46 163 20
46 524 43
46 1297 21
46 2383 83
46 2478 6
46 2866 53
46 3173 10
46 3681 64
47 1460 17
47 1753 43
47 1977 86
47 2114 30
47 3402 53
48 204 55
48 1934 57
48 2290 68
48 2781 36
49 982 5
49 993 45
49 1160 31
49 1654 50
49 2223 33
49 2701 51
49 3813 55
50 620 27
50 843 18
50 1263 13
50 1322 84
50 1440 67
50 1456 22
50 1971 56
50 2044 89
50 2278 40
50 2288 8
50 2805 86
50 3441 14
51 632 93
51 725 81
51 1472 97
51 2598 53
52 194 46
52 438 97
52 610 2
52 815 4
52 1102 40
52 1799 1
52 1824 59
52 2073 16
53 1410 8
53 3252 40
53 3320 60
53 3784 57
54 419 63
54 742 93
54 1025 20
54 1176 82
54 2358 10
54 3356 48
54 3422 85
54 3577 82
55 65 77
55 319 70
55 872 40
55 1258 26
55 1380 59
55 1547 73
55 1872 22
55 2636 3
55 2935 50
55 3012 35
55 3435 23
55 3798 43
56 564 89
56 1478 66
56 3327 7
56 3488 22
56 3603 51
56 3817 28
56 3862 95
57 212 75
57 666 11
57 1356 42
57 1960 85
57 2289 100
57 2997 75
57 3057 75
57 3857 97
58 390 28
58 895 12
58 1383 79
58 2765 17
58 2998 63
58 3462 40
59 617 56
59 812 15
59 2252 3
59 3143 15
59 3995 83
60 812 63
60 911 53
60 951 84
60 1388 96
60 1454 64
60 1610 65
60 2155 39
60 2405 6
60 2986 60
60 3087 11
60 3990 84
61 132 4
61 476 25
61 515 100
61 1569 95
61 1599 60
61 1916 72
61 3105 25
61 3286 21
61 3903 44
62 236 23
62 951 22
62 952 44
62 957 75
62 1028 74
62 1131 35
62 1201 72
62 2186 81
62 2355 1
62 2931 51
62 2961 97
63 111 51
63 346 97
63 353 52
63 549 11
63 881 29
63 1407 51
63 1575 34
63 2162 65
63 2860 84
63 3932 63
64 1377 28
64 1752 72
64 2156 32
64 2188 30
64 2322 40
64 2680 32
64 3713 56
64 3833 46
65 531 51
65 571 22
65 812 52
65 989 2
65 1658 84
65 2011 70
65 2060 35
65 2147 31
65 2887 17
65 3106 12
65 3196 93
65 3490 2
66 2065 85
66 2530 41
66 2727 60
67 82 37
67 732 84
67 1918 20
67 3426 58
67 3559 28
67 3686 54
67 3759 16
68 1073 75
68 1425 4
68 1783 37
68 2301 11
68 2872 54
68 3035 50
68 3198 73
68 3243 69
68 3731 76
69 421 36
69 450 91
69 549 77
69 835 3
69 1380 2
69 1705 80
69 1841 10
69 2029 98
69 2094 81
69 2721 12
69 2924 19
69 3092 74
69 3434 93
69 3621 97
70 406 43
70 1451 30
70 1536 70
70 1915 38
70 2205 23
70 2355 19
70 3495 15
70 3895 46
71 516 98
71 1303 89
71 2252 58
71 2568 4
71 2611 56
71 3790 81
72 736 95
72 745 11
72 984 5
72 1345 36
72 2089 63
72 2142 26
72 2301 29
72 2445 58
72 2715 13
72 3293 28
72 3414 9
72 3502 53
72 3883 68
73 442 60
73 661 77
73 1246 88
73 2165 25
73 3640 84
74 172 23
74 311 7
74 605 78
74 760 93
74 1143 4
74 1723 35
74 1944 83
74 2480 57
74 3053 97
74 3062 63
74 3112 77
75 476 45
75 2634 99
75 2986 32
75 3105 24
75 3395 30
75 3971 1
76 206 81
76 330 90
76 367 85
76 463 49
76 1131 25
76 1413 44
76 1755 83
76 1764 37
76 3407 1
77 107 98
77 595 50
77 1298 95
77 2152 14
77 2192 31
77 3337 90
77 3380 28
77 3771 24
77 3996 47
78 955 97
78 1336 61
78 1345 21
78 1581 91
78 1968 72
78 2068 39
78 2358 70
78 3073 27
78 3293 98
78 3756 47
78 3814 53
79 525 66
79 779 84
79 793 88
79 870 70
79 1125 68
79 2074 62
79 2486 23
79 3076 19
79 3547 72
80 83 86
80 1083 95
80 1463 82
80 2307 3
80 2309 58
80 2337 31
80 2485 22
80 2963 45
80 2986 81
81 2567 91
81 2882 81
81 3002 26
81 3223 39
81 3446 6
81 3597 8
82 511 92
82 1075 11
82 1901 61
82 1983 61
82 2720 18
82 3337 49
82 3444 89
83 495 71
83 1279 42
83 1994 100
83 2749 11
83 2797 46
83 3308 28
84 231 63
84 760 40
84 854 21
84 2910 32
84 2927 18
84 2989 43
85 1102 25
85 1424 95
85 1499 30
85 2068 14
85 2447 85
85 3269 23
85 3722 65
85 3884 7
86 401 100
86 430 97
86 858 85
86 1778 76
86 1900 51
86 1916 98
86 3128 80
86 3372 52
87 1021 81
87 1508 86
87 1626 65
87 1905 74
87 1955 22
87 2066 80
87 2276 71
87 2419 9
87 2566 97
87 2825 44
88 267 19
88 808 87
88 1340 14
88 1612 73
88 2128 32
88 3533 68
89 159 33
89 1167 63
89 1387 31
89 2014 37
89 2052 96
89 2323 87
89 2507 63
89 2713 25
89 2782 42
89 3359 91
89 3400 20
89 3627 65
89 3879 55
90 1354 92
90 1406 93
90 2825 37
90 2994 22
91 665 18
91 722 9
91 985 45
91 1427 6
91 2053 90
91 2413 7
91 2499 99
91 2711 52
91 3274 75
91 3388 71
91 3843 60
92 191 75
92 995 41
92 1135 53
92 1159 75
92 1730 23
92 3603 34
92 4000 62
93 184 79
93 1478 77
93 1534 64
93 1792 86
93 1847 68
93 1995 47
93 2065 99
93 2096 50
93 2350 78
93 2394 36
93 2628 87
93 2702 3
93 2848 81
93 2935 55
93 3032 48
93 3203 68
94 265 40
94 921 12
94 1487 81
94 1709 23
94 3299 62
94 3648 7
95 202 99
95 352 61
95 977 58
95 2287 29
95 2441 45
95 3750 50
96 537 72
96 1677 29
96 2046 23
96 2216 26
96 2644 47
96 2709 7
96 2891 95
96 3047 42
97 174 71
97 684 99
97 894 9
97 1555 75
97 1981 74
97 2633 80
97 2700 64
97 2776 37
97 2861 18
97 3080 25
97 3760 21
98 259 78
98 600 24
98 802 69
98 1072 30
98 1248 86
98 1686 26
98 2345 79
98 2432 57
98 2694 5
98 2798 88
98 2940 8
98 3017 52
98 3226 36
99 808 1
99 1083 1
99 1481 51
99 1743 61
99 1972 54
99 2559 62
99 3782 54
99 3887 44
100 118 56
100 237 32
100 589 3
100 791 86
100 869 27
100 1165 75
100 1487 55
100 1792 97
100 2347 22
100 2437 75
100 3067 57
100 3696 18
101 2862 42
101 2994 52
102 105 51
102 324 61
102 1640 37
102 1845 18
102 2961 99
102 3421 14
102 3702 20
103 362 4
103 572 57
103 866 93
103 988 4
103 1031 88
103 2267 17
103 2965 53
103 3236 74
103 3407 70
104 309 89
104 455 80
104 549 1
104 664 53
104 949 58
104 2592 79
104 2662 29
104 2683 73
104 3864 88
105 602 26
105 854 25
105 1621 32
105 1880 20
105 2463 49
105 2545 52
105 3728 100
105 3990 34
106 973 89
106 1704 71
106 3822 93
107 112 63
107 311 38
107 1269 48
107 1754 5
107 2065 69
107 2379 17
107 2526 61
107 2900 47
107 3297 76
107 3672 88
108 171 46
108 401 9
108 888 8
108 1700 73
108 1930 12
108 1991 84
108 2202 27
108 2443 30
108 2540 27
108 2607 37
108 3583 22
109 652 93
109 1358 18
109 1662 41
109 2391 56
109 2804 63
109 3432 43
109 3433 83
109 3806 15
110 211 12
110 561 75
110 568 44
110 616 17
110 813 13
110 965 28
110 2281 27
110 3236 63
111 255 95
111 944 9
111 1163 18
111 1265 79
111 1617 46
111 3894 99
112 200 54
112 1283 95
112 1299 99
112 2125 8
112 3497 33
112 3766 51
112 3992 34
113 312 35
113 489 46
113 989 98
113 1281 10
113 1353 90
113 1803 26
113 2440 96
113 3418 53
113 3438 16
113 3495 97
113 3637 15
113 3758 64
113 3885 88
114 646 76
114 1252 85
114 1486 27
114 2637 62
114 2851 71
114 3618 44
114 3686 83
114 3824 40
115 1221 52
115 2120 43
115 2466 95
115 3573 94
115 3666 69
115 3690 99
116 1118 29
116 1526 4
116 2787 60
116 3845 24
116 3934 31
117 685 82
117 1011 51
117 1067 56
117 1492 82
117 1833 94
117 2320 20
117 2498 47
117 2827 70
117 3129 74
117 3655 27
117 3696 70
118 257 93
118 645 96
118 1211 52
118 1516 24
118 2966 1
118 3264 96
118 3839 66
119 332 59
119 383 8
119 399 59
119 602 74
119 808 51
119 856 18
119 1118 46
119 2052 10
119 2787 67
119 3010 94
120 518 16
120 791 77
120 1372 36
120 1946 73
120 2131 40
120 2310 51
120 3242 50
120 3366 64
121 817 78
121 1167 12
121 2346 36
121 2730 5
121 3930 12
122 208 72
122 1005 2
122 1094 14
122 1173 41
122 1270 82
122 2108 60
122 2413 52
122 2559 63
122 2928 89
122 3559 39
123 363 83
123 753 100
123 821 16
123 985 31
123 1586 59
123 1835 51
123 1876 36
123 2009 66
123 2539 16
124 1058 26
124 1157 76
124 1190 80
124 1238 79
124 2598 30
124 2954 19
124 3636 98
124 3961 90
125 496 89
125 980 1
125 1204 77
125 1281 5
125 1471 96
125 1923 41
125 2450 80
125 2752 72
125 3228 95
125 3390 11
126 173 76
126 249 48
126 732 89
126 913 19
126 1147 27
126 2815 46
126 3103 32
126 3544 48
126 3775 49
126 3891 14
126 3997 94
127 419 84
127 723 98
127 859 78
127 874 79
127 1750 43
127 2153 31
127 2277 54
127 2728 45
127 3767 98
127 3957 47
128 2455 92
128 2641 74
128 3407 69
128 3749 26
129 1173 57
129 1551 59
129 1801 98
129 1901 19
129 2097 93
129 2161 80
129 2600 85
129 2952 9
129 2987 100
129 3265 23
130 502 95
130 644 29
130 895 48
130 1001 1
130 1718 29
130 2180 60
130 2357 33
130 3334 97
130 3708 33
130 3967 14
131 716 42
131 910 87
131 1864 60
131 2127 75
131 2322 17
132 538 52
132 1054 21
132 1424 60
132 1447 45
132 2810 94
132 2992 87
132 3082 87
132 3203 55
132 3234 99
133 280 18
133 435 21
133 845 69
133 987 70
133 1264 19
133 1464 85
133 2284 29
133 2750 68
133 3902 25
134 456 69
134 1114 70
134 2606 67
134 2788 40
134 3086 50
134 3269 81
135 1376 67
135 2041 13
135 3154 80
135 3974 76
136 407 62
136 1185 50
136 1387 91
136 1818 19
136 2188 13
136 3696 38
137 1195 65
137 1425 69
137 1594 53
137 1857 68
137 2159 47
137 3000 26
138 740 84
138 1323 80
138 1473 5
138 2266 2
138 2276 46
138 2941 70
138 3499 47
139 1004 97
139 1156 52
139 1652 34
139 2224 89
139 2395 89
139 3306 29
140 359 52
140 588 8
140 875 55
140 1770 37
140 1874 12
140 1948 55
140 2026 45
140 2406 78
140 3038 50
140 3130 61
140 3521 29
140 3588 59
140 3854 10
141 515 83
141 802 97
141 848 55
141 1441 34
141 1541 23
141 1579 37
141 1601 78
141 2579 83
141 3285 6
141 3883 52
141 3923 97
141 3952 11
142 447 46
142 665 32
142 1135 29
142 2065 93
142 2135 4
142 2213 67
143 447 32
143 886 10
143 1192 8
143 3435 45
143 3541 8
144 197 77
144 678 66
144 2556 26
144 3464 93
144 3661 92
145 1497 54
145 1753 9
145 2378 84
145 2414 85
145 2485 98
146 377 83
146 793 34
146 1356 67
146 2120 64
146 2552 63
146 3557 63
147 1183 58
147 1494 32
147 2671 40
147 3610 91
148 444 53
148 942 20
148 1074 89
148 1100 99
148 1123 79
148 1247 15
148 1591 94
148 2092 96
148 2444 92
148 3175 83
148 3543 94
148 3663 6
148 3861 31
149 523 97
149 613 34
149 895 56
149 1722 63
149 1978 21
149 2538 21
149 3091 13
150 258 31
150 578 90
150 1091 94
150 1623 43
150 1736 76
150 3050 20
150 3265 38
151 276 96
151 933 39
151 1119 73
151 1470 56
151 1935 81
151 2177 85
151 2280 82
151 2333 45
151 2580 66
151 3119 91
152 909 55
152 1164 30
152 1404 30
152 1425 20
152 1808 35
152 1941 72
152 2398 30
152 2599 62
152 2614 73
152 2937 4
152 3485 63
153 1491 34
153 2335 24
153 2380 49
153 3320 27
153 3386 2
153 3658 47
153 3855 88
154 376 90
154 553 6
154 683 3
154 757 44
154 1328 24
154 1593 22
154 1949 98
154 2541 12
154 2685 97
154 2944 86
154 3226 4
155 229 64
155 313 29
155 1216 20
155 1413 74
155 1836 51
155 1987 94
155 2674 46
155 2808 94
155 2814 5
155 3394 5
155 3655 40
156 321 50
156 332 3
156 509 100
156 1072 92
156 1620 80
156 1690 6
156 1762 37
156 2308 10
157 533 39
157 763 65
157 839 39
157 1063 69
157 1673 73
157 2125 75
157 2249 33
157 2416 57
157 2463 66
157 2693 89
157 3054 8
157 3092 42
158 352 4
158 930 80
158 1620 94
158 1680 65
158 2118 48
158 2871 67
158 3163 86
158 3355 58
158 3554 48
158 3846 20
159 602 75
159 732 74
159 1147 60
159 1248 25
159 1832 91
159 2314 64
159 2946 49
159 3593 32
159 3977 9
160 300 87
160 381 7
160 476 16
160 553 95
160 751 27
160 2063 82
160 2769 26
160 2917 4
160 3048 7
160 3725 76
161 1146 38
161 1722 64
161 1968 5
161 3415 22
161 3548 57
162 944 25
162 1142 28
162 1718 12
162 1841 78
162 2068 93
162 2708 25
163 937 6
163 958 17
163 2717 6
163 2904 52
163 3030 42
163 3268 62
163 3520 36
163 3804 97
163 3935 11
164 876 24
164 878 80
164 2067 30
164 2069 13
164 2495 36
164 3749 68
165 310 23
165 1171 55
165 1400 56
165 1739 74
165 1977 66
165 2243 7
165 2809 19
165 2870 7
165 2992 38
165 3006 66
165 3595 95
166 732 98
166 970 99
166 1279 34
166 1499 19
166 2248 35
166 2901 61
166 3095 80
167 207 4
167 226 27
167 387 51
167 508 25
167 953 20
167 1688 75
167 2569 36
167 2936 31
167 3369 64
167 3520 47
167 3924 25
168 280 48
168 565 95
168 975 85
168 1110 64
168 1630 18
168 2010 89
168 2094 70
168 3411 77
168 3538 50
169 643 53
169 740 76
169 862 87
169 962 95
169 1554 81
169 1915 86
169 2002 40
169 2041 42
169 2281 92
169 2516 60
169 2783 19
169 3416 18
170 528 56
170 571 11
170 1214 33
170 2053 87
170 2865 21
170 2985 13
171 328 97
171 1091 8
171 1158 46
171 2026 19
171 2789 88
171 3227 84
171 3466 35
171 3723 85
172 635 24
172 709 82
172 1262 50
172 1596 48
172 1916 62
172 2904 51
172 3338 27
173 262 80
173 1461 82
173 2263 57
173 2789 36
173 3250 23
173 3930 24
174 936 43
174 1432 21
174 1772 72
174 2549 3
174 2598 43
175 498 5
175 1101 78
175 2276 46
175 2712 40
175 3239 9
176 622 66
176 1012 11
176 1462 91
176 2168 13
176 2174 95
176 2258 63
176 2352 20
176 3560 4
177 850 45
177 1202 19
177 1561 23
177 1682 57
177 2564 95
177 3183 11
177 3409 63
177 3607 52
177 3775 61
178 804 77
178 1144 14
178 1931 4
178 2005 71
178 2244 70
178 2314 59
178 2346 45
178 2557 36
178 2895 13
178 3012 99
178 3279 15
178 3319 1
178 3898 29
179 199 33
179 662 41
179 805 74
179 1498 79
179 1836 77
179 2415 72
179 3242 61
179 3277 43
179 3805 51
180 289 9
180 1154 2
180 1639 56
180 2256 77
180 2259 90
180 2482 46
180 3372 73
180 3529 69
181 328 34
181 519 17
181 865 48
181 2342 43
181 2888 28
181 3170 73
181 3243 7
181 3709 20
181 3877 26
181 3952 69
182 461 50
182 810 23
182 1355 80
182 1436 70
182 1651 31
182 2182 92
182 2333 48
182 2899 8
182 3326 39
182 3527 11
182 3871 99
182 3922 22
183 396 35
183 818 5
183 1485 88
183 2902 90
183 3068 2
183 3352 64
183 3770 41
183 3850 93
184 582 88
184 926 52
184 1580 20
184 1856 55
184 2084 69
184 2146 13
184 3136 47
184 3519 99
184 3681 33
185 731 57
185 1862 96
185 2118 11
185 2175 57
185 2192 36
185 2799 65
185 3705 30
185 3735 99
185 3766 3
185 3973 35
186 1937 36
186 2113 46
186 2211 89
186 3536 7
187 1106 35
187 1371 86
187 1496 79
187 2027 66
187 2301 70
187 2697 75
188 255 58
188 318 68
188 854 22
188 1028 56
188 1066 12
188 1269 60
188 1292 17
188 1306 37
188 1799 66
188 2032 10
188 2936 17
188 3065 75
188 3444 55
188 3483 10
188 3554 53
188 3601 74
189 395 21
189 408 70
189 930 8
189 1203 31
189 1760 9
189 2338 35
189 2739 86
189 3321 95
190 689 37
190 824 87
190 2116 89
190 2512 90
190 2771 76
190 2964 11
190 3833 90
191 700 62
191 2481 66
191 2525 15
191 2914 7
191 3763 49
192 450 99
192 480 46
192 491 97
192 697 67
192 1039 29
192 1366 20
192 1861 79
192 1980 15
192 2142 76
192 2296 88
192 2484 81
192 3028 7
192 3380 46
192 3459 24
192 3991 84
193 279 35
193 740 57
193 1011 66
193 1868 27
193 2759 56
193 3124 58
193 3129 47
193 3673 58
194 572 31
194 1485 21
194 1501 41
194 1840 89
194 1985 63
194 2143 55
194 2333 28
194 2655 76
194 2908 36
194 2939 78
194 3601 25
194 3720 85
194 3755 16
194 3857 2
195 239 18
195 474 61
195 641 14
195 944 1
195 1118 93
195 1448 71
195 2159 95
195 2200 61
195 2960 33
196 227 46
196 399 94
196 594 52
196 1641 73
196 1744 57
196 2195 88
196 2657 6
196 2674 46
196 2875 71
196 3056 96
196 3612 48
196 3854 38
197 1328 8
197 1416 77
197 1441 95
197 1476 83
197 1719 93
197 2423 80
197 2506 7
197 2989 44
197 3397 2
197 3731 62
197 3788 24
198 206 97
198 889 26
198 1663 35
198 1953 31
198 2770 76
198 3382 63
198 3404 100
198 3553 92
198 3775 20
199 518 25
199 747 19
199 1208 26
199 2095 4
199 2457 57
199 2622 62
199 2755 49
199 3088 78
199 3962 1
200 935 100
200 1227 29
200 1320 37
200 1376 15
200 1380 17
200 1720 19
200 1853 79
200 2226 95
200 2243 47
200 2589 79
200 2620 96
200 3117 34
200 3322 78
200 3450 35
200 3850 94
201 1291 80
201 1604 71
201 2093 19
201 2166 28
201 2435 48
201 2592 54
201 2674 7
201 3021 27
201 3288 52
202 216 34
202 706 96
202 1189 86
202 1669 66
202 1701 3
202 1967 1
202 1995 26
202 2162 4
202 2333 39
202 2458 24
202 3698 56
202 3778 88
202 3851 90
202 3922 47
203 760 70
203 2411 1
203 3152 23
203 3962 76
204 447 99
204 643 55
204 1209 6
204 2177 26
204 2259 14
204 2347 23
204 2469 9
204 2546 88
204 3033 53
204 3173 7
205 812 47
205 1025 88
205 1060 39
205 2992 63
205 3865 95
206 324 63
206 556 65
206 706 98
206 730 53
206 1193 1
206 1226 24
206 1449 93
206 3033 25
206 3254 22
206 3454 2
206 3627 85
206 3820 60
206 3939 60
207 350 30
207 1338 92
207 1724 61
207 2345 52
207 2500 21
207 2630 62
207 2884 84
208 557 25
208 591 37
208 861 73
208 930 57
208 942 40
208 2005 78
208 2724 52
208 2943 26
208 3478 56
208 3578 91
209 1450 94
209 2118 61
209 2447 18
209 2865 72
209 2888 85
209 3011 66
209 3270 4
209 3837 23
210 939 32
210 1008 11
210 1989 74
210 2628 54
210 3039 50
210 3537 54
210 3911 27
211 451 98
211 1444 83
211 2065 30
211 2227 94
211 2679 51
211 2913 74
211 3447 55
212 273 52
212 1014 40
212 1036 98
212 1221 78
212 1507 89
212 1654 87
212 2270 28
212 2672 60
212 3010 3
212 3149 97
212 3176 40
212 3566 86
212 3793 57
212 3801 66
213 239 71
213 1173 41
213 3056 100
213 3286 91
213 3287 77
213 3604 4
213 3769 92
213 3950 58
214 360 94
214 647 24
214 2366 58
214 2479 37
214 2513 1
214 3399 81
214 3480 78
215 862 69
215 1497 86
215 1947 68
215 2153 57
215 2307 7
215 2944 56
215 3056 91
215 3411 27
216 914 94
216 1924 28
216 2076 31
216 2169 41
216 2413 77
216 2524 17
216 2734 89
216 2772 29
217 237 32
217 501 49
217 1050 71
217 1184 89
217 1807 22
217 1947 4
217 2485 73
217 2766 7
217 3340 88
217 3790 7
217 3878 59
218 484 58
218 767 41
218 1921 47
218 2876 25
218 3113 88
218 3338 49
219 557 61
219 2519 44
219 2831 24
219 3641 2
219 3704 74
219 3840 90
219 3856 27
220 1127 75
220 1981 19
220 2160 47
220 3125 10
220 3158 27
221 702 92
221 1203 20
221 2307 62
221 3826 54
222 441 40
222 678 36
222 1329 34
222 2981 37
222 3211 36
222 3655 54
222 3925 13
223 583 19
223 848 87
223 1611 87
223 3116 26
224 436 12
224 1758 56
224 1948 9
224 2940 2
224 3104 84
224 3766 33
225 1120 34
225 2636 8
225 2890 57
226 248 61
226 691 67
226 1426 10
226 1510 51
226 2046 58
226 3128 58
226 3171 11
226 3328 74
227 377 12
227 822 5
227 902 2
227 1150 23
227 1914 28
227 2552 75
227 3125 61
227 3696 57
227 3770 9
227 3975 55
228 350 7
228 507 84
228 1301 58
228 1408 2
228 1949 34
228 2022 97
228 2688 52
228 2774 89
228 3106 56
228 3647 70
228 3734 6
228 3826 70
229 446 14
229 812 78
229 1312 22
229 1355 57
229 1936 10
229 2466 34
229 3619 87
230 1330 84
230 1659 64
230 3002 63
230 3620 100
230 3630 75
230 3656 82
230 3757 85
230 3762 6
230 3860 78
231 332 46
231 1761 54
231 2173 53
231 2444 27
231 2713 31
231 2920 14
231 3298 15
231 3476 21
232 471 62
232 692 9
232 1370 84
232 1437 56
232 1480 80
232 1798 82
232 1997 89
232 2188 20
232 2513 35
232 2922 100
233 371 24
233 624 89
233 1058 81
233 1409 35
233 2336 10
233 2953 19
233 3037 75
233 3381 54
233 3468 89
233 3733 78
233 3919 57
233 3939 38
234 1045 52
234 1165 28
234 1580 28
234 1715 1
234 1718 88
234 1779 98
234 2108 29
235 245 47
235 346 10
235 1609 76
235 1634 64
235 2245 5
235 2593 43
235 3075 27
235 3123 47
235 3155 2
236 582 51
236 1127 8
236 1172 46
236 1481 89
236 1591 95
236 1769 66
236 2127 69
236 2328 74
236 3547 7
237 247 22
237 517 13
237 966 70
237 4000 85
238 415 10
238 1707 85
238 2239 49
238 2423 40
238 3257 22
238 3911 35
238 3931 8
238 3939 22
239 779 22
239 833 87
239 911 89
239 1200 84
239 2088 80
239 2130 93
239 2304 28
239 3068 58
239 3096 10
239 3342 74
239 3411 72
239 3626 7
240 492 5
240 649 78
240 1396 66
240 1487 11
240 2003 4
240 2873 89
240 3747 44
241 322 67
241 923 8
241 1467 22
241 1823 68
241 2019 58
241 2849 10
241 3315 22
242 1228 56
242 1244 28
242 1549 59
242 1795 33
242 2217 95
242 2332 41
242 2466 91
242 2501 59
242 3352 89
