50000 258223
31 43825 3
31 45606 1
32 6237 5
32 11554 2
32 14446 1
32 14762 3
32 18098 1
32 19372 4
32 30517 3
32 38407 3
32 46122 3
32 48974 4
33 4833 1
33 8260 4
33 9508 1
33 16875 3
33 24325 4
33 26472 5
33 28392 4
33 29544 1
33 31399 3
33 37561 4
33 46819 3
33 48976 4
34 1193 5
34 3790 4
34 8754 1
34 11178 2
34 12360 1
34 12583 4
34 19153 2
34 28753 5
34 29492 3
34 39825 3
35 2058 5
35 7451 3
35 9198 3
35 9920 5
35 10180 1
35 14359 3
35 16340 4
35 18073 3
35 19405 2
35 20824 5
35 20887 3
35 24232 3
35 25875 1
35 27104 1
35 36851 5
35 38916 3
35 39639 3
35 41222 4
36 4114 3
36 9750 4
36 11843 4
36 20928 2
36 24209 3
36 24559 1
36 39232 4
36 41007 5
36 43869 1
36 46413 1
37 2276 4
37 2664 4
37 5230 1
37 16001 5
37 16167 5
37 16453 2
37 17132 1
37 17848 2
37 20032 4
37 20528 1
37 20706 5
37 22891 3
37 26159 1
37 30583 4
37 30892 4
37 31384 3
37 44152 4
38 12754 2
38 14761 3
38 15366 4
38 16279 2
38 24119 1
38 42867 5
38 46198 5
38 47331 2
39 3260 5
39 15686 4
39 16911 3
39 19860 4
39 19903 2
39 23891 3
39 24672 3
39 32091 3
39 37556 5
39 37684 1
39 40702 3
39 41696 3
39 43064 3
39 48452 4
40 4785 1
40 4867 4
40 7775 3
40 9227 2
40 11812 2
40 24895 1
40 35527 1
40 38417 2
40 42357 5
40 46345 3
41 7636 4
41 8209 5
41 18036 4
41 22346 3
41 23742 3
41 35321 1
41 36656 5
41 37624 3
41 42339 2
41 44123 4
42 6117 2
42 11384 5
42 13696 3
42 14529 4
42 23422 4
42 23508 4
42 28623 3
42 29734 5
42 31345 2
42 36505 1
42 38819 1
42 41038 4
42 44183 3
43 1493 1
43 2992 4
43 4389 3
43 10168 5
43 17882 1
43 19681 4
43 20356 2
43 24391 1
43 26194 3
43 28333 3
43 32969 5
43 37790 2
43 44075 2
43 44370 2
43 46984 2
43 47517 1
44 3513 2
44 8399 2
44 15422 1
44 20194 5
44 25689 2
44 33922 5
44 38344 2
44 45525 5
44 49127 5
45 2200 5
45 6825 1
45 11712 3
45 15103 5
45 23699 2
45 23874 5
45 38722 3
45 49100 5
46 3513 4
46 8495 1
46 11764 1
46 15367 3
46 26423 4
46 26530 4
46 26821 5
46 38084 2
46 38512 5
46 43742 4
47 5212 5
47 12649 3
47 31770 5
48 5031 3
48 6861 5
48 8248 4
48 13364 5
48 16708 2
48 19356 4
48 29277 3
48 36096 4
48 37919 4
48 44668 1
48 48402 1
49 1930 3
49 3283 1
49 5017 2
49 5822 1
49 14166 1
49 17715 4
49 22290 2
49 23934 2
49 25142 2
49 28073 1
49 29439 1
49 34436 5
49 34633 3
49 46082 2
49 47350 1
49 47897 5
50 19171 4
50 25711 3
50 28844 2
50 39349 4
51 19489 3
51 22837 1
51 25015 3
51 26080 5
51 26187 1
51 26559 3
51 31491 1
51 40859 1
51 45961 1
52 3589 3
52 7115 4
52 7238 3
52 9125 4
52 10401 4
52 17431 3
52 20099 5
52 22320 5
52 25446 3
52 27523 3
52 39118 2
52 42037 2
53 112 5
53 484 3
53 9269 5
53 22012 1
53 23432 5
53 27592 4
53 29938 3
53 33788 5
53 35646 1
53 35758 1
53 36979 5
53 47464 5
54 256 1
54 1011 2
54 14525 1
54 14778 4
54 16848 4
54 22500 2
54 28049 1
54 37665 1
54 39970 2
54 45416 1
54 47960 5
55 5209 3
55 16707 4
55 19781 5
55 33253 2
55 40620 4
55 42963 4
55 43604 5
56 10038 3
56 13309 5
56 18892 3
56 24805 2
56 30625 3
56 31026 4
56 33857 5
57 10211 3
57 12671 3
57 21204 4
57 25865 4
57 27501 1
57 32175 3
57 33449 4
57 35829 5
57 42855 1
57 45785 3
57 46866 5
58 2483 4
58 3283 2
58 4588 4
58 7890 5
58 10516 5
58 11343 5
58 11575 1
58 18697 4
58 22995 1
58 23239 3
58 35223 3
58 39668 5
58 45990 5
59 5304 4
59 9833 2
59 14081 5
59 16016 3
59 29609 4
59 31361 3
59 40327 5
59 44232 2
59 45121 4
60 11056 3
60 19214 1
60 28224 2
60 44613 3
61 5111 1
61 18929 2
61 25524 2
61 28962 1
61 41906 5
61 45350 4
62 8276 2
62 11329 1
62 13672 1
62 19149 4
62 22182 1
62 42603 1
62 47464 5
63 1913 3
63 18402 4
63 27001 1
63 29530 3
63 34834 2
63 39191 2
63 47818 5
64 881 3
64 1236 3
64 4939 1
64 6195 3
64 12224 3
64 17153 2
64 19164 3
64 30042 1
64 36871 3
64 39576 2
64 49976 2
65 4942 3
65 6318 3
65 6975 1
65 10268 3
65 11215 5
65 11842 1
65 13205 3
65 21505 3
65 27604 1
65 38223 5
65 43273 1
66 1617 4
66 11793 1
66 13536 4
66 17409 2
66 32951 5
66 33087 5
66 48107 4
67 4678 1
67 5892 2
67 7989 1
67 8320 3
67 15232 4
67 20134 2
67 27811 5
67 32483 4
67 36765 3
67 37385 5
68 1995 5
68 4660 4
68 28494 2
68 33214 5
68 33484 4
68 37062 4
68 46543 2
69 10557 1
69 11430 5
69 12410 5
69 15504 2
69 16678 3
69 17003 4
69 24733 1
69 38396 2
69 46848 1
70 228 5
70 10996 5
70 12967 5
70 14330 3
70 25293 1
70 25793 2
70 28063 1
70 33238 5
70 37965 1
70 40851 4
70 45421 3
70 46233 1
71 2376 1
71 3935 5
71 5641 2
71 7620 5
71 11002 4
71 29007 4
71 29837 5
71 31178 2
72 5949 4
72 6601 1
72 14987 4
72 17179 2
72 17578 5
72 21234 4
72 21262 5
72 34171 3
72 45073 5
72 49782 2
72 49862 2
73 6273 2
73 9911 1
73 19733 2
73 20682 4
73 23035 5
73 30352 3
73 30646 5
73 47337 1
73 48973 2
74 7107 2
74 15010 3
74 19484 5
74 22404 5
74 25123 5
74 33482 1
74 38433 2
74 41396 1
75 6072 2
75 13371 2
75 14367 4
75 23104 5
75 25418 1
75 29572 2
75 32083 2
75 43224 4
76 968 3
76 2920 5
76 4409 5
76 9444 2
76 11963 3
76 17924 2
76 18319 3
76 23162 2
76 23561 3
76 30607 3
76 34419 4
76 39725 2
76 43187 3
76 47107 2
76 47863 1
77 1207 4
77 4451 5
77 22900 2
77 33846 5
77 36224 1
77 39191 3
77 40049 5
77 46478 1
77 49386 4
78 5428 4
78 21049 3
78 26026 4
78 28639 4
78 28974 1
78 36795 2
78 39652 4
78 40683 1
78 46953 1
79 4876 5
79 6097 4
79 13945 4
79 13959 5
79 14193 4
79 18605 4
79 20685 2
79 21337 1
79 24893 4
79 25699 5
79 29463 5
79 34784 3
79 36503 1
79 36657 4
79 43568 1
79 49102 5
80 9382 1
80 20492 1
80 34539 2
80 34696 5
80 35628 3
80 41229 5
80 41710 1
80 46348 2
81 5261 3
81 7344 3
81 15385 2
81 18329 2
81 18682 3
81 21544 5
81 21673 2
81 21832 1
81 22203 3
81 25305 3
81 28494 2
81 31816 3
81 34353 5
81 44410 2
82 1760 1
82 10634 4
82 18461 5
82 20239 2
82 25796 1
82 27778 1
82 28843 4
82 34348 2
82 36031 5
82 40481 2
82 43603 2
83 1805 1
83 6691 3
83 6734 3
83 8065 2
83 11236 5
83 21570 1
83 24635 4
83 40354 3
83 46291 1
84 3952 1
84 11192 1
84 16680 2
84 16935 4
84 21920 1
84 28132 5
84 32513 3
84 33242 3
84 38700 4
84 40877 2
84 47445 2
84 49128 3
84 49207 3
84 49216 5
85 1143 5
85 3747 3
85 10572 3
85 12029 4
85 17808 1
85 23186 3
85 34297 1
85 38739 5
85 40468 5
85 40567 2
85 48180 2
86 4380 4
86 10212 4
86 11963 4
86 34457 5
86 34771 3
86 37705 3
86 37807 3
86 44048 5
86 45578 3
86 47732 3
86 49970 5
87 1362 3
87 5546 1
87 6599 3
87 7860 3
87 15286 5
87 18246 5
87 20968 4
87 23867 3
88 19142 1
88 20397 4
88 22676 2
88 26311 3
88 27879 1
88 28300 2
88 29471 2
88 29806 1
88 30408 1
88 35357 2
88 43618 1
89 3174 5
89 3204 4
89 5640 5
89 7832 1
89 10574 2
89 11789 2
89 13995 1
89 16969 1
89 17580 5
89 28103 5
89 29162 2
89 37612 4
90 904 5
90 1302 2
90 12163 4
90 17709 3
90 22067 3
90 22104 1
90 22724 5
90 24991 1
91 2747 1
91 32957 4
91 37984 3
91 42528 5
91 47830 2
92 1174 1
92 2838 4
92 2845 5
92 6076 3
92 16815 2
92 24654 5
92 27363 1
92 29475 5
92 36829 1
92 37864 2
92 37966 5
92 43608 5
93 3682 2
93 6668 2
93 29907 3
93 32144 1
93 35954 5
93 37458 5
93 41704 2
93 44041 1
93 48682 5
93 49464 5
94 475 4
94 6321 1
94 16544 3
94 24655 1
94 31236 1
94 31920 1
94 32545 1
94 32992 1
94 49932 3
95 6962 4
95 7151 1
95 7559 5
95 12076 2
95 14658 5
95 21602 4
95 24864 5
95 24964 3
95 34373 5
95 39381 1
95 40250 4
95 40695 3
95 41752 4
95 43389 1
95 44165 5
95 44951 3
95 49563 5
96 1994 1
96 3396 2
96 5838 5
96 14825 1
96 23306 1
96 38761 4
96 39570 3
96 41823 3
97 25691 2
97 25793 2
97 37130 3
97 39003 4
98 1473 2
98 4653 4
98 7199 3
98 14525 2
98 16036 3
98 17830 1
98 33022 2
98 35664 4
98 38049 2
98 39094 2
98 40652 5
98 42093 3
99 643 4
99 2288 3
99 26872 2
99 28173 1
99 29194 1
99 29883 1
99 35547 5
99 41780 3
100 6902 2
100 14155 2
100 15326 4
100 17979 2
100 19163 2
100 19569 2
100 23119 1
100 26406 5
100 29269 2
100 29673 2
100 30757 4
100 35719 2
101 19023 4
101 22595 1
101 22959 5
101 23831 5
101 25365 2
101 26497 1
101 28275 3
101 43395 2
102 1213 3
102 15857 5
102 16568 3
102 22162 2
102 24606 5
103 2584 5
103 4202 2
103 4402 4
103 9657 1
103 12583 4
103 15866 1
103 34756 1
103 44658 3
103 46672 4
103 46694 4
103 49643 2
104 8468 4
104 24766 3
104 26511 5
104 31624 2
104 43082 2
104 43106 2
104 43928 3
104 44869 2
104 49942 5
105 1919 4
105 4295 5
105 12225 1
105 12343 2
105 15704 3
105 20152 5
105 24007 2
105 24970 4
105 27271 5
105 34973 5
105 35810 4
105 40614 3
105 41367 2
106 1646 2
106 6614 5
106 7135 1
106 11946 5
106 32350 1
106 49092 1
107 3957 4
107 8375 4
107 24769 4
107 26838 5
107 27566 4
107 40994 4
107 42309 5
107 44535 3
107 46441 4
108 2925 1
108 7747 3
108 7961 5
108 13046 1
108 18636 2
108 20290 2
108 21617 2
108 28023 1
108 29634 3
108 33083 5
108 33408 2
108 35908 4
108 39795 5
108 42284 3
108 46768 4
109 727 4
109 8160 2
109 10393 5
109 11307 3
109 17191 4
109 21601 2
109 25873 3
109 32473 4
109 43389 5
110 2174 5
110 2203 4
110 4728 3
110 16708 2
110 24077 1
110 48044 1
110 48561 2
110 49102 2
111 9412 2
111 9645 3
111 13828 2
111 15322 1
111 18703 2
111 23804 4
111 29459 3
111 29682 4
111 39110 4
111 43862 5
111 49015 5
112 24159 2
112 25810 5
112 33128 3
112 40420 5
112 45774 5
112 49944 1
113 1449 3
113 2535 4
113 11915 5
113 19186 5
113 23403 1
113 24885 5
113 32085 1
113 34960 2
113 38573 3
113 39105 3
113 39873 5
113 49420 1
113 49983 1
114 8468 2
114 8971 2
114 11296 3
114 27227 1
114 41820 4
115 4236 1
115 6962 1
115 8340 4
115 21822 5
115 22757 4
115 27742 1
115 27862 2
115 31200 4
115 36689 2
115 45514 4
115 47127 4
115 47590 2
115 48160 5
116 1683 4
116 3410 2
116 6533 3
116 6971 4
116 7138 4
116 10396 2
116 10928 3
116 13660 5
116 14656 2
116 20230 2
116 26477 3
116 28927 5
116 36203 4
116 36847 1
116 41987 4
116 43948 4
117 1334 4
117 14791 4
117 15180 2
117 18735 1
117 19064 3
117 37741 2
117 40754 3
117 41687 5
117 46381 2
118 5646 1
118 28663 2
118 32115 2
118 37319 4
119 3258 2
119 3336 2
119 9423 3
119 9760 5
119 20624 2
119 21025 4
119 26955 2
119 28574 4
119 42264 2
119 43226 1
119 44458 1
119 49750 3
120 1816 2
120 10465 3
120 13971 5
120 24279 3
120 26248 3
120 26741 5
120 28135 4
120 32726 2
120 38354 4
120 45277 5
120 47299 3
120 47702 4
120 47848 2
120 48105 5
121 6927 4
121 11543 5
121 15583 1
121 17108 4
121 18531 3
121 22864 5
121 29164 5
121 33946 4
121 45460 4
121 49720 3
122 383 1
122 2815 1
122 4641 5
122 6290 5
122 23816 2
122 36828 2
122 40016 4
122 42087 3
122 43719 4
122 45189 4
122 47843 1
123 556 2
123 1608 3
123 2444 1
123 4620 2
123 12776 2
123 13359 1
123 20899 1
123 26453 2
123 32387 3
123 35102 3
123 47407 1
124 7052 4
124 18373 4
124 20620 1
124 35257 5
124 41332 3
124 41697 1
124 42138 3
124 43280 1
124 47547 1
125 14858 3
125 15058 1
125 17136 3
125 19389 1
125 22148 5
125 27327 1
125 28531 1
125 32201 3
125 39828 2
125 46000 5
125 47893 3
126 1481 2
126 10466 4
126 11336 4
126 26342 3
126 30012 2
126 30539 5
126 34255 2
126 44379 3
126 47702 4
126 48676 3
126 48995 2
126 49838 4
127 6475 1
127 10010 1
127 12288 2
127 13640 2
127 14965 4
127 20938 4
127 28260 4
127 45797 3
127 47057 2
128 5120 4
128 9899 1
128 11377 2
128 16984 4
128 20811 1
128 34726 5
128 36182 3
128 44702 1
129 4499 2
129 13156 4
129 14387 5
129 28712 4
129 29517 4
129 30328 1
129 30658 1
129 36494 5
129 40686 4
129 41850 3
129 45703 1
130 430 2
130 1528 3
130 8105 1
130 12140 3
130 14509 2
130 17591 5
130 34219 4
130 36589 5
130 42902 4
130 49967 4
131 5702 1
131 10761 2
131 12217 1
131 12810 3
131 13510 2
131 13889 4
131 15500 2
131 22068 2
131 35377 3
131 35730 1
131 35819 1
131 35946 5
131 39729 2
131 44999 3
131 45621 4
132 9084 1
132 9502 3
132 22920 2
132 24103 1
132 24555 2
132 34516 5
132 35944 5
132 41865 3
133 14549 1
133 18927 4
133 21198 1
133 30064 3
133 31612 2
133 33467 5
133 36215 2
133 40052 5
133 46591 4
133 47948 1
134 7367 3
134 8796 5
134 13517 5
134 14459 4
134 16312 3
134 18066 3
134 26389 2
134 33628 5
134 41136 5
134 43780 4
134 45511 3
135 2270 3
135 9843 2
135 11110 2
135 23172 1
135 33596 3
135 37089 4
136 623 2
136 2925 5
136 5643 3
136 7080 4
136 7933 3
136 22788 2
136 24793 5
136 29259 1
136 32031 4
136 34321 2
136 48470 5
137 1259 4
137 10063 4
137 15237 3
137 15666 3
137 16490 3
137 18785 3
137 24716 2
137 29754 3
137 31385 3
137 33875 4
137 41172 3
138 2821 5
138 12999 2
138 13680 4
138 15084 1
138 19967 2
138 26175 2
138 30327 5
138 40362 3
138 43112 3
138 43962 2
138 46850 4
139 890 4
139 5690 4
139 6592 4
139 7086 5
139 10975 4
139 27627 1
139 36917 2
140 6981 5
140 10306 2
140 13410 2
140 14446 4
140 19104 5
140 32677 3
140 36551 1
140 37158 5
140 47453 5
141 2735 2
141 16847 4
141 17577 5
141 22077 1
141 35741 2
141 42141 3
141 46925 3
142 595 1
142 5749 4
142 18717 3
142 19909 4
142 31686 4
142 36804 1
142 39326 4
142 40434 4
142 45397 4
143 185 4
143 3949 4
143 20981 5
143 49001 5
144 2088 2
144 4810 1
144 7628 2
144 36533 1
144 44619 5
145 688 1
145 13787 2
145 14230 1
145 15528 2
145 16329 1
145 22183 4
145 23496 5
145 26203 4
145 30015 1
145 40442 1
145 42225 4
145 49140 3
146 6772 1
146 11278 1
146 23224 3
146 25089 3
146 25969 5
146 30518 4
147 875 1
147 2541 4
147 7689 5
147 8055 5
147 11090 2
147 11887 4
147 12610 1
147 13779 1
147 15794 5
147 17926 1
147 28516 3
147 30065 3
147 31943 5
147 44230 3
147 48673 3
148 4890 4
148 10351 5
148 10438 3
148 12797 3
148 13902 2
148 18033 4
148 24962 2
148 31942 2
148 35341 2
148 35719 4
148 37492 5
148 37655 5
148 40955 3
148 41398 1
148 43065 1
149 4904 2
149 9333 2
149 18534 4
149 19631 4
149 20904 3
149 22273 1
149 25552 4
149 29205 4
149 35034 2
149 45332 1
149 45705 3
150 27064 3
150 32675 3
150 33665 3
151 14887 3
151 26192 3
151 29025 1
151 29612 3
151 33608 5
151 35241 4
151 44605 5
152 959 5
152 7550 2
152 20612 2
152 27329 1
152 30305 2
152 42745 3
152 43799 1
153 528 3
153 5113 3
153 5985 1
153 11202 2
153 17153 2
153 31344 5
153 32124 3
153 34070 5
153 34170 5
153 35528 3
153 37879 2
153 39790 1
153 46552 2
154 7552 3
154 7936 3
154 8394 5
154 8847 3
154 12081 4
154 31659 4
154 32702 2
154 34055 1
154 37549 5
154 45447 3
154 46580 1
155 5870 1
155 15723 2
155 21161 4
155 22545 4
155 24659 1
155 26447 5
155 40364 5
156 177 3
156 9384 4
156 10922 3
156 12832 4
156 13942 2
156 16444 1
156 22888 4
156 34336 3
156 46062 1
156 48633 3
156 48797 2
157 2124 2
157 8191 4
157 10963 1
157 18233 3
157 21611 4
157 26566 5
157 30550 3
157 31906 4
157 34675 5
157 37182 3
157 40605 5
157 44331 2
158 1359 4
158 3386 1
158 3524 3
158 4818 3
158 8736 4
158 15827 1
158 18029 4
158 42107 3
158 47986 4
158 49151 3
159 4789 5
159 5612 2
159 6537 1
159 8231 3
159 10962 2
159 14216 1
159 20061 1
159 20308 3
159 22007 2
159 24361 1
159 35641 1
159 36706 1
159 36836 1
159 47176 2
159 47809 1
160 2960 3
160 3596 1
160 17332 5
160 20804 1
160 24007 4
160 27378 5
160 32765 1
160 37206 4
160 37720 2
160 47717 5
160 49658 1
161 2581 4
161 5918 4
161 13576 5
161 26768 5
161 49884 4
162 3217 2
162 4164 1
162 17309 1
162 22092 2
162 30867 2
162 34263 3
162 36701 5
162 37091 1
162 44302 5
163 2479 5
163 4560 2
163 16026 1
163 16099 1
163 20772 4
163 26459 3
163 29902 1
163 30005 3
163 33563 4
163 33603 2
163 45608 2
164 4848 1
164 11990 1
164 13348 1
164 18052 2
164 24398 4
164 25934 1
164 27030 1
164 27970 4
164 37132 5
165 5407 2
165 6509 3
165 8057 5
165 14736 1
165 17847 5
165 17869 1
165 25056 4
165 25342 4
165 36353 2
165 48785 2
166 2061 2
166 10063 3
166 13220 2
166 18250 5
166 22386 3
166 32969 4
166 36814 4
166 39211 4
166 45015 1
167 5918 3
167 5929 1
167 9062 2
167 15426 3
167 21896 4
167 23504 3
167 24622 4
167 30299 3
167 39227 2
167 41063 5
167 42346 4
168 3034 2
168 4507 3
168 4554 5
168 10979 1
168 18472 4
168 20191 2
168 21792 1
168 26975 2
168 28028 5
168 32575 4
168 35023 4
169 7469 2
169 9852 4
169 20982 4
169 23397 5
169 31252 1
169 35208 2
169 38220 2
169 40339 2
169 42433 1
169 45078 2
169 49479 1
170 1168 4
170 14044 3
170 15259 4
170 16422 3
170 17636 2
170 18518 4
170 21655 5
170 38890 1
170 46399 3
170 47344 5
170 49455 3
171 1510 2
171 7354 2
171 7452 3
171 17047 2
171 25759 2
171 26105 1
171 26705 5
171 35197 5
171 35408 5
171 35737 2
171 49384 4
172 19582 1
172 24275 2
172 29031 2
172 29416 3
172 33672 2
172 34204 4
172 34729 1
172 39455 3
172 48672 4
173 8445 1
173 38757 1
173 39321 3
173 40484 1
173 42238 3
173 42519 2
173 44974 3
173 45055 1
174 9217 4
174 17807 5
174 19869 1
174 21504 3
174 29652 4
174 34747 2
174 34777 5
174 39407 3
174 39487 3
174 42964 4
174 44186 5
175 842 1
175 4819 2
175 6120 3
175 6876 2
175 11079 1
175 11362 3
175 11775 2
175 13551 5
175 24437 5
175 25003 3
175 27729 4
175 30709 2
175 35469 4
175 35499 4
175 48096 5
175 49526 1
176 7359 1
176 8238 2
176 24722 3
176 35374 4
176 41468 5
176 42478 3
176 45096 2
176 45360 5
176 47543 1
176 48157 2
176 48797 5
176 48829 3
177 16453 1
177 23164 3
177 33259 4
177 34487 4
178 3006 3
178 15273 1
178 15585 4
178 16336 4
178 22307 5
178 24156 2
178 39000 2
178 40529 2
178 47091 3
179 10234 5
179 11057 5
179 11181 5
179 13444 4
179 13929 4
179 17758 2
179 38574 4
179 41481 2
179 43239 4
179 46771 4
180 3212 3
180 4214 3
180 13653 2
180 35124 3
180 36943 1
180 40895 2
180 41284 1
180 45031 1
180 47779 2
181 3263 1
181 14212 4
181 16791 5
181 17681 5
181 23246 3
181 31551 5
181 33171 5
181 35929 4
181 43503 4
181 44946 2
181 46215 1
181 46984 5
182 2462 1
182 6219 3
182 10114 1
182 13281 3
182 17037 5
182 17446 4
182 19643 4
182 20747 2
182 38292 2
182 39282 2
182 39761 1
182 42163 5
183 696 3
183 2347 3
183 8143 2
183 29116 3
183 45153 2
183 47633 2
184 2051 3
184 10346 3
184 11114 4
184 11124 5
184 12786 1
184 13049 3
184 14177 1
184 15327 1
184 19008 2
184 25012 5
184 32541 3
184 36770 3
184 38782 1
184 42337 1
184 47230 2
185 2420 2
185 6704 3
185 7721 4
185 12861 3
185 20434 3
185 26945 2
185 32175 2
185 38987 3
185 40346 5
185 48405 2
186 250 1
186 18122 2
186 26408 2
186 29428 1
186 31958 5
186 33819 4
186 37131 3
186 39846 2
186 43215 3
186 43733 5
187 982 3
187 5802 5
187 6848 1
187 6899 4
187 16394 4
187 20706 1
187 25463 4
187 44272 5
187 47821 5
188 4822 2
188 5693 4
188 8350 5
188 16451 4
188 21227 5
188 24181 5
188 25908 5
188 26497 3
188 36751 2
188 39241 4
188 39855 2
189 823 4
189 4041 2
189 7340 3
189 8034 4
189 40391 5
189 42702 5
189 47037 4
190 1580 4
190 5115 2
190 7427 1
190 7967 1
190 10019 5
190 11876 2
190 16655 4
190 20935 3
190 23918 2
190 28226 1
190 29479 3
190 30552 4
190 30593 1
190 30931 2
190 33366 2
190 33930 4
190 35404 3
190 44691 5
190 46625 4
190 48526 2
191 6556 3
191 13990 5
191 17164 4
191 18864 1
191 21095 3
191 22988 4
191 23657 3
191 25925 1
191 27645 1
191 28428 3
191 32357 4
191 37370 4
191 45929 3
191 46459 2
192 6285 5
192 9051 2
192 11193 1
192 15358 3
192 31691 3
192 32117 1
192 32801 5
192 38246 3
193 1878 5
193 5787 4
193 6255 1
193 8110 1
193 16352 2
193 24664 2
193 39262 2
193 39477 1
193 49325 2
194 8005 4
194 29567 4
194 38842 3
195 340 2
195 6307 1
195 13740 1
195 24218 2
195 27023 5
195 31104 1
195 31819 2
195 31948 3
195 32564 3
195 37336 5
195 37346 1
195 38388 1
195 40410 4
195 43568 5
195 44142 1
196 15301 3
196 18371 5
196 25584 3
196 27748 5
196 34098 1
196 34540 5
196 42346 2
196 43010 4
196 43128 4
196 44511 1
196 46861 1
196 49255 2
197 28139 2
197 43267 5
197 43738 3
197 43757 4
197 44259 1
197 49253 2
198 4875 1
198 7935 2
198 12643 4
198 12703 4
198 24201 2
198 26473 4
198 44657 3
198 48673 3
199 1576 1
199 3278 4
199 8562 4
199 13227 4
199 16080 5
199 16385 3
199 18882 2
199 20411 4
199 23522 2
199 27911 2
199 30270 5
199 33212 4
199 35972 2
199 36866 3
199 42653 4
199 43787 4
200 207 5
200 2021 2
200 4441 1
200 4933 5
