50000 296059
20 5853 3
20 8594 1
20 11789 2
20 19407 4
20 23003 1
20 26503 2
20 38212 3
20 41020 4
20 41252 1
20 42495 4
20 44591 3
21 13396 3
21 15428 2
21 18440 3
21 18982 3
21 22612 1
21 33997 3
21 34268 5
21 34939 4
21 35004 1
21 35114 1
21 36710 2
21 38681 3
21 39617 2
21 48575 2
22 2786 4
22 6935 4
22 8863 4
22 14505 1
22 14669 4
22 15167 2
22 18084 4
22 27634 1
22 28646 1
22 31827 3
22 39855 5
22 40134 3
22 45279 1
22 46269 3
23 2897 2
23 3405 3
23 10013 3
23 14951 3
23 17978 5
23 24490 4
23 28761 4
23 32285 3
23 37922 1
23 44102 3
24 2656 2
24 5372 1
24 19342 3
24 20414 2
24 20431 5
24 24474 1
24 35896 3
24 37001 4
24 42849 5
24 43454 4
24 45564 4
25 12755 2
25 26719 3
25 27597 3
25 28672 5
25 40322 5
25 43248 1
25 44607 5
26 3055 3
26 3058 1
26 4549 3
26 5485 1
26 7029 5
26 9790 4
26 12677 1
26 15356 2
26 18781 1
26 19671 1
26 28550 3
26 32879 3
26 42287 5
27 2226 3
27 2254 2
27 10935 2
27 16276 4
27 23650 2
27 24426 2
27 26268 3
27 27381 1
27 32875 5
27 34064 1
27 37242 4
27 40106 1
28 6909 5
28 9025 4
28 10547 4
28 10713 2
28 11301 2
28 17378 2
28 19393 3
28 20385 5
28 22920 2
28 26332 2
28 40529 1
28 49730 1
29 8613 5
29 9084 3
29 16313 3
29 18885 2
29 21912 5
29 22660 1
29 22861 2
29 23654 4
29 28082 4
29 31260 4
29 41207 5
29 43675 3
29 46299 5
30 2784 4
30 4087 5
30 6956 4
30 7345 1
30 7413 5
30 22078 3
30 27469 4
30 29746 3
30 33656 5
30 34216 4
30 42677 5
30 44424 4
30 46760 5
30 47752 5
30 49794 5
31 12089 1
31 15410 1
31 20558 4
31 22582 2
31 26090 5
31 26876 2
31 29414 1
31 29937 1
31 32075 2
31 43019 1
31 45624 3
32 1437 5
32 9110 5
32 10585 2
32 17287 1
32 23131 3
32 30600 2
32 30754 2
32 31051 4
32 36530 2
32 46417 5
32 48020 5
33 5128 1
33 12461 4
33 13212 5
33 15012 1
33 22109 2
33 26614 3
33 30534 3
33 35495 2
33 46953 2
33 49079 5
34 6638 2
34 10013 5
34 16032 2
34 19574 3
34 23168 5
34 27451 1
34 27602 1
34 27613 4
34 28990 5
34 29993 3
34 32661 3
34 35303 1
34 37083 3
34 42599 5
35 731 3
35 1292 5
35 1684 4
35 2896 5
35 16752 1
35 20481 5
35 20799 4
35 23700 4
35 24510 4
35 28541 1
35 32216 3
35 34503 3
35 37399 4
35 39739 3
36 1955 4
36 12030 5
36 16834 1
36 18748 2
36 19729 5
36 22865 3
36 24445 4
36 25501 1
36 25770 2
36 31600 2
36 34461 5
36 38541 3
37 23125 2
37 31754 2
37 33918 4
37 36827 5
37 40218 3
37 44158 2
37 45180 3
38 2271 3
38 9204 5
38 10587 1
38 11756 2
38 14380 2
38 19869 5
38 26173 4
38 27377 1
38 36392 3
38 38017 4
38 45148 3
38 45220 4
38 46864 5
39 1530 4
39 3317 1
39 9937 5
39 11013 3
39 11862 2
39 13515 3
39 14934 4
39 19293 5
39 20001 2
39 25729 5
39 29199 2
39 43489 3
39 44145 4
40 3418 5
40 7376 1
40 13658 1
40 16881 2
40 21989 2
40 40335 2
40 48395 1
40 48898 3
41 1514 2
41 2427 2
41 3668 2
41 5587 3
41 10976 5
41 12304 3
41 14800 3
41 31551 2
41 32778 1
41 33007 1
41 33185 1
42 602 5
42 6887 5
42 8531 1
42 17602 2
42 19907 1
42 20836 5
42 22999 1
42 23751 4
42 29051 5
42 44578 1
42 47288 5
43 206 3
43 2125 5
43 10273 1
43 12895 4
43 13200 2
43 16970 2
43 17304 1
43 17695 3
43 28202 4
43 31659 3
43 32106 1
43 32207 4
43 44378 5
43 48431 4
44 7700 1
44 12459 3
44 20827 1
44 24226 2
44 25575 5
44 30189 5
44 30524 1
44 34226 5
44 37137 3
44 47307 5
44 47481 1
44 48007 2
44 49019 3
45 2618 2
45 10333 3
45 19329 3
45 19372 4
45 22111 4
45 32486 5
45 33163 3
45 34650 5
45 36209 2
45 39789 2
45 41316 4
45 45160 3
45 46640 4
45 49371 5
46 9321 3
46 11176 5
46 13906 3
46 22960 1
46 24226 5
46 24402 5
46 26161 3
46 27995 4
46 29919 2
46 33913 2
46 39976 5
46 40073 4
46 46078 1
46 47709 5
47 1723 1
47 6967 4
47 7773 1
47 9276 4
47 13810 2
47 14297 5
47 14659 4
47 21825 2
47 27211 3
47 28463 2
47 28491 3
47 29086 5
47 30999 5
47 38263 3
47 48144 5
48 1298 2
48 6021 2
48 12939 1
48 16344 5
48 24689 3
48 25394 1
48 29033 5
48 29408 2
48 37825 3
48 38533 3
48 38731 5
48 38972 4
48 46267 1
48 47660 1
49 2766 1
49 4384 4
49 4865 5
49 5776 2
49 7743 3
49 9844 5
49 15378 3
49 18863 4
49 30331 3
49 32736 2
49 34868 3
49 47991 3
50 2223 2
50 5387 4
50 5445 5
50 10759 4
50 10805 5
50 13601 3
50 15011 5
50 33982 2
50 40300 4
50 40753 3
50 46047 5
51 12438 4
51 13797 2
51 18257 5
51 22663 5
51 31953 3
51 38198 1
51 49730 4
52 208 5
52 4629 2
52 5498 4
52 18688 4
52 22383 1
52 25081 3
52 26577 5
52 26795 2
52 26991 2
52 31107 3
52 34414 2
52 35268 5
52 41709 5
52 41750 3
52 43177 4
53 5875 1
53 6571 5
53 10409 2
53 15667 2
53 16152 3
53 21959 2
53 22589 2
53 26148 1
53 33792 2
53 34695 5
53 37501 2
53 39901 4
53 41249 4
53 41517 5
53 49224 4
54 6664 4
54 9166 5
54 18081 5
54 18484 3
54 23115 4
54 23325 1
54 24310 1
54 24593 4
54 28838 1
54 46667 5
54 49209 1
55 11317 4
55 11927 2
55 12408 3
55 12797 4
55 24273 3
55 24954 4
55 27493 3
55 30701 4
55 31468 4
55 34261 4
55 36474 2
55 41116 3
55 44613 5
55 46775 2
56 2862 3
56 11220 2
56 17138 2
56 21382 5
56 23113 1
56 25777 1
56 26592 5
56 27624 1
56 28124 5
56 35541 3
56 37990 4
56 40141 2
56 42869 4
56 44757 5
56 49368 4
56 49819 1
57 5104 2
57 9703 2
57 13946 4
57 16505 4
57 16877 3
57 21926 1
57 22364 5
57 22654 5
57 24658 2
57 28715 2
57 34231 4
57 34285 1
57 44647 3
58 4756 1
58 12382 4
58 16166 5
58 18318 5
58 20967 4
58 22281 1
58 23038 5
58 26727 3
58 28772 5
58 35223 4
58 42248 4
58 44714 3
58 47157 4
58 47775 2
59 2015 2
59 5164 2
59 9042 1
59 10409 3
59 15505 3
59 19889 2
59 23898 3
59 31968 5
59 36838 4
59 43274 1
59 43293 4
59 48887 1
60 8748 1
60 8975 2
60 9599 5
60 11385 5
60 12275 4
60 16339 4
60 21024 3
60 22152 2
60 22704 4
60 28271 1
60 37890 5
60 40797 2
60 40953 5
60 45103 1
60 46561 1
60 48191 3
61 14090 1
61 14281 4
61 15658 4
61 20597 3
61 22668 3
61 38318 5
61 39389 2
61 45519 2
62 8818 4
62 11669 1
62 16384 1
62 18862 4
62 19175 5
62 22440 1
62 22665 5
62 25739 3
62 32218 1
62 32310 1
62 37211 3
62 39284 2
63 2955 3
63 3030 4
63 3657 2
63 5676 5
63 9986 4
63 17349 3
63 19445 1
63 22445 1
63 26027 2
63 27775 2
63 28471 2
63 34802 3
63 35261 4
63 44424 3
63 45675 1
63 47299 4
64 395 3
64 3475 4
64 11121 5
64 11142 2
64 12489 4
64 18340 5
64 18945 4
64 21248 5
64 23035 1
64 39004 4
64 48283 4
65 535 2
65 4585 2
65 5207 4
65 24649 3
65 29525 2
65 29934 3
65 31200 3
65 36419 3
65 41143 1
65 41599 4
65 44643 3
66 214 5
66 586 3
66 2761 5
66 7460 2
66 9160 5
66 9964 5
66 12034 5
66 28610 1
66 30485 1
66 41450 2
66 41490 1
66 43058 4
66 44689 1
67 4982 4
67 9606 5
67 14697 5
67 16704 3
67 19307 3
67 23339 1
67 23499 4
67 26485 1
67 28533 3
67 30504 4
67 32212 1
67 42025 3
67 42077 3
67 42839 5
67 46068 1
68 1742 3
68 2073 4
68 7421 3
68 10139 3
68 15704 4
68 16179 3
68 21528 3
68 24765 1
68 33929 5
68 35564 2
68 37224 5
68 39562 3
68 42187 5
68 43598 2
68 43727 2
68 45347 3
69 3663 5
69 6156 4
69 10925 4
69 12656 2
69 17587 5
69 19316 4
69 21873 3
69 22562 1
69 30659 4
69 45025 5
70 2482 2
70 9752 5
70 9887 3
70 11001 1
70 13111 1
70 14745 5
70 18389 4
70 26468 2
70 29244 1
70 30141 5
70 35285 1
70 36219 1
70 37085 2
70 38642 5
70 42336 3
70 42492 5
70 43152 3
70 49018 3
71 1656 5
71 7020 5
71 14338 1
71 15430 2
71 16641 4
71 19249 4
71 19933 3
71 31696 5
71 31983 3
71 32058 1
71 37624 1
71 42863 4
71 45479 1
71 49643 4
71 49971 3
72 574 1
72 7261 2
72 11257 5
72 12964 5
72 17172 1
72 21991 1
72 28252 2
72 31544 1
72 35445 3
72 37457 1
72 40079 5
72 46208 4
73 1070 1
73 1077 4
73 9327 1
73 12633 5
73 28332 2
73 31861 3
73 36440 2
73 37923 2
73 41869 4
73 45832 4
73 46080 4
73 47572 2
73 48696 1
74 816 5
74 4757 4
74 6065 5
74 9575 2
74 9766 5
74 13386 2
74 16149 3
74 17942 1
74 18434 2
74 18738 3
74 19127 1
74 23205 2
74 27873 5
74 29089 3
74 29512 4
74 32957 3
74 33041 4
74 37531 1
74 39637 4
74 41236 1
74 46633 5
75 8317 5
75 12953 3
75 14339 1
75 21057 4
75 21395 4
75 28582 5
75 31290 1
75 39123 5
75 42275 4
75 48722 2
76 3144 2
76 3628 2
76 5523 1
76 6574 3
76 13492 1
76 13662 1
76 17695 5
76 25081 4
76 25248 5
76 26428 3
76 30521 3
76 35860 5
76 43849 5
77 2741 3
77 12168 3
77 13214 2
77 13292 4
77 21089 3
77 21802 2
77 24424 2
77 25056 5
77 39048 4
77 48088 4
78 6638 4
78 11414 2
78 16790 1
78 18516 3
78 19259 2
78 25393 2
78 30907 3
78 35932 4
78 36253 1
78 40198 5
78 42182 5
78 47693 3
78 49023 5
79 5988 4
79 16315 1
79 19170 5
79 20787 5
79 23647 4
79 25599 3
79 27164 4
79 27841 5
79 28934 2
79 31089 5
79 31154 2
79 34914 4
79 35923 1
79 38079 3
79 38080 2
79 41462 1
79 41705 5
79 43435 4
79 46903 4
79 47472 3
79 48100 3
80 6028 2
80 6183 3
80 12152 5
80 12634 1
80 20400 5
80 24631 1
80 25591 5
80 26816 3
80 31125 5
80 32966 2
80 33549 1
80 37920 2
80 38254 3
80 38540 3
80 44189 1
80 47245 1
80 47605 3
80 49275 1
80 49638 5
81 2402 4
81 13927 4
81 15533 1
81 21368 3
81 26574 3
81 30030 1
81 34051 3
81 41168 3
81 42430 4
81 44462 2
81 44486 5
82 3630 1
82 4671 2
82 10228 2
82 11424 4
82 13684 4
82 13966 1
82 17648 2
82 18691 1
82 21718 5
82 22062 4
82 27002 1
82 27257 3
82 29699 2
82 29896 4
82 30091 5
82 36204 4
82 38149 2
82 39115 5
82 45407 2
82 47088 3
82 47829 3
83 1476 5
83 6061 5
83 9877 5
83 19275 1
83 22464 3
83 25488 4
83 25564 4
83 39171 4
83 46720 2
83 47769 2
84 1937 2
84 2595 5
84 4019 4
84 5624 3
84 6725 1
84 11042 2
84 12630 3
84 21831 2
84 31354 1
84 31793 4
84 33742 2
84 41806 5
84 42865 2
84 45745 1
84 46533 1
84 47929 4
85 3580 3
85 5516 5
85 6004 3
85 7415 1
85 11912 2
85 22705 2
85 25196 5
85 30138 4
85 32291 2
85 34287 5
85 41044 4
85 42569 5
85 44729 1
85 46890 5
85 49826 5
86 4323 5
86 10378 3
86 13034 3
86 21163 4
86 30182 3
86 30586 5
86 33124 2
86 33406 3
86 42793 4
87 4504 1
87 7408 4
87 8594 4
87 10594 2
87 18332 4
87 25597 4
87 33112 3
87 34327 1
87 34379 2
87 38131 1
87 39508 3
87 41666 2
88 2384 3
88 5708 2
88 12402 5
88 13664 4
88 15887 4
88 18727 5
88 21809 5
88 22388 1
88 23634 4
88 25999 1
88 32038 3
88 38956 4
88 40810 5
88 49712 2
89 4635 2
89 5878 3
89 12423 3
89 12795 2
89 16163 5
89 17981 2
89 23793 4
89 26745 5
89 27006 5
89 31432 1
89 32145 2
89 41076 5
90 647 2
90 1395 2
90 12975 3
90 16594 3
90 17713 2
90 20771 4
90 21744 2
90 35432 1
90 36157 5
90 36187 1
90 41529 1
90 48930 1
90 49711 3
91 6625 3
91 10841 1
91 12124 1
91 26199 2
91 29328 2
91 42306 1
91 46208 3
91 48347 1
91 49400 4
92 9157 3
92 11250 2
92 14453 3
92 19391 2
92 25851 3
92 29812 5
92 31649 5
92 34056 4
92 34550 2
92 37422 4
92 44046 4
92 46209 3
92 46849 4
92 47046 2
93 2188 1
93 2375 2
93 5346 2
93 6555 2
93 14881 2
93 17031 5
93 19698 4
93 20083 4
93 20202 2
93 21389 1
93 25613 1
93 32015 5
93 36351 5
93 37269 2
94 1143 1
94 12356 3
94 15295 4
94 16035 5
94 19773 3
94 20067 4
94 20949 5
94 22134 2
94 22323 2
94 24685 1
94 25038 2
94 33134 5
94 36553 2
94 48915 2
95 6869 5
95 8610 5
95 9341 3
95 12830 4
95 17285 1
95 19019 3
95 20734 1
95 23020 2
95 24300 4
95 32169 4
95 33084 4
95 36763 1
95 47911 3
96 3474 2
96 13640 5
96 15550 1
96 23061 1
96 26722 3
96 29089 3
96 36096 2
96 36339 4
96 36624 3
96 38899 4
96 41247 2
96 42850 1
96 49780 1
97 399 5
97 3006 1
97 5394 2
97 12305 4
97 12772 2
97 12970 2
97 20022 3
97 23879 2
97 32220 3
97 36435 5
97 37343 1
97 39642 2
98 7012 2
98 7635 5
98 9374 5
98 9469 1
98 13282 4
98 18131 2
98 20586 4
98 25624 4
98 32699 3
98 36299 4
98 39368 1
98 49992 2
99 3158 2
99 4668 1
99 7063 2
99 10624 2
99 15104 5
99 17393 2
99 18944 2
99 27120 1
99 29623 4
99 33218 4
99 41950 4
99 44449 3
100 1487 2
100 1716 5
100 2605 1
100 2953 2
100 8299 5
100 8333 2
100 12014 1
100 16327 4
100 17551 5
100 17574 1
100 25055 2
100 31025 3
100 32369 3
100 34656 3
100 35790 5
100 36711 1
100 37357 5
100 38295 2
100 41654 3
100 48034 2
101 351 2
101 2531 5
101 3677 4
101 8029 5
101 10556 1
101 12988 5
101 17759 4
101 22320 3
101 23789 3
101 24619 1
101 27614 4
101 28108 5
101 31394 3
101 36139 3
101 39360 5
101 44447 4
101 48970 4
102 6816 2
102 11906 4
102 13107 5
102 15185 2
102 15740 1
102 23923 1
102 32136 4
102 42543 3
102 48508 1
103 16575 5
103 32545 3
103 34457 4
103 35859 4
103 42339 5
103 47468 5
104 427 1
104 2634 4
104 10481 4
104 12751 4
104 13063 5
104 37863 4
104 39661 5
104 41734 5
104 43296 4
104 44134 5
104 45597 2
104 46106 3
104 46751 4
104 49279 4
105 5971 5
105 12928 1
105 16874 4
105 17286 1
105 20252 3
105 29402 2
105 39610 2
106 1982 1
106 3895 1
106 3976 4
106 4331 5
106 11070 2
106 22329 5
106 25224 2
106 28057 4
106 35341 4
106 39600 4
106 43200 4
107 3857 5
107 6433 1
107 7403 3
107 8182 4
107 13461 2
107 14043 4
107 15130 4
107 15993 3
107 24254 3
107 30206 1
107 31168 3
107 33925 5
107 34705 5
107 35472 4
107 37057 2
107 40758 4
107 43206 4
107 45824 3
108 2655 2
108 6251 3
108 8815 2
108 11337 1
108 15704 2
108 18802 5
108 25902 5
108 27683 5
108 36873 4
108 38966 3
108 43318 1
108 44610 3
108 49684 3
109 3499 5
109 6522 2
109 17714 2
109 26168 5
109 28778 1
109 33994 3
109 42812 1
109 43056 3
110 10222 5
110 11696 4
110 12708 4
110 19852 1
110 24477 1
110 27375 4
110 29023 4
110 42917 3
110 49825 5
111 1990 4
111 4534 5
111 16653 5
111 20585 3
111 20858 5
111 28740 2
111 29695 5
111 30529 4
111 30928 5
111 31613 5
111 33891 5
111 36811 3
111 40015 4
112 1452 4
112 4863 2
112 6995 1
112 7156 5
112 15358 5
112 16383 1
112 16597 4
112 22086 3
112 25063 3
112 33193 1
112 40027 4
112 48639 3
112 49633 3
113 5138 4
113 7982 3
113 14262 1
113 14735 2
113 18965 3
113 19466 2
113 21645 2
113 23131 5
113 26631 5
113 30781 3
113 32015 4
113 40721 1
113 41212 1
113 41275 2
113 41693 3
113 42296 5
113 44634 5
113 44695 1
114 195 2
114 6471 1
114 13489 1
114 15569 5
114 25720 2
114 37997 3
114 40616 1
114 40851 2
114 44380 2
114 49256 4
115 2770 3
115 3534 1
115 6278 4
115 7531 2
115 16575 1
115 20365 3
115 24176 4
115 32245 1
115 34975 2
115 36305 1
115 45475 4
115 45749 1
115 48936 4
116 1550 5
116 3309 4
116 14691 2
116 25115 3
116 28775 2
116 30287 2
116 35684 4
116 36490 2
116 38919 5
116 42379 4
116 44808 2
117 2002 1
117 9766 1
117 9802 5
117 10928 1
117 36357 3
117 36556 2
117 37980 2
117 45701 2
118 4271 5
118 6566 2
118 6857 2
118 18068 1
118 18237 2
118 23597 2
118 30039 5
118 30853 2
118 34501 4
118 37642 1
118 40933 1
118 45397 3
119 10347 4
119 11520 2
119 16566 1
119 16665 4
119 19260 1
119 21684 4
119 23623 3
119 25929 5
119 28427 1
119 30146 3
119 32485 4
119 33495 5
119 39555 3
119 47922 2
120 2527 3
120 2587 3
120 8435 2
120 12038 4
120 17759 4
120 22597 3
120 26925 2
120 27136 3
120 28783 5
120 34406 2
120 35396 4
120 37682 1
120 41159 3
120 48572 3
121 2157 4
121 3810 4
121 6557 3
121 20691 4
121 24812 5
121 30857 1
121 38139 4
121 44506 2
122 1439 1
122 8117 5
122 16156 5
122 17726 4
122 19472 2
122 19482 3
122 20613 2
122 21435 2
122 25066 1
122 27283 5
122 30787 4
122 32306 4
122 43580 1
122 49232 3
122 49843 5
123 13996 3
123 25366 1
123 25867 4
123 28895 3
123 29682 5
123 35313 2
123 41455 2
123 44365 4
123 48441 5
124 747 2
124 2979 5
124 9856 4
124 14560 2
124 14913 2
124 15835 1
124 16788 2
124 24081 3
124 25465 4
124 27431 3
124 29681 2
125 3284 4
125 6131 5
125 6261 3
125 7834 1
125 8606 2
125 12301 4
125 14666 3
125 19508 5
125 19549 3
125 22347 1
125 38179 4
125 39842 1
125 40597 4
125 49583 2
126 1506 2
126 4540 3
126 11004 3
126 16871 1
126 18424 4
126 28995 5
126 42596 4
127 2723 3
127 2983 5
127 5702 5
127 6745 1
127 16476 3
127 24443 5
127 35444 1
127 39375 3
127 43229 5
127 47642 2
128 18598 2
128 18920 3
128 22042 2
128 22830 4
128 23521 1
128 28603 4
128 30796 3
128 33782 5
128 44486 1
128 46435 2
128 48641 5
129 553 4
129 1416 3
129 2754 4
129 14607 3
129 15032 2
129 18946 5
129 19595 5
129 21193 3
129 23009 1
129 45445 5
129 48321 1
130 2745 5
130 11522 2
130 14451 3
130 20092 1
130 24391 5
130 24974 1
130 25019 1
130 28882 3
130 32175 3
130 47826 5
131 9841 5
131 20842 3
131 25901 4
131 31608 1
131 37464 2
131 48140 1
132 996 3
132 6239 3
132 8124 2
132 10861 2
132 18249 2
132 20774 3
132 38167 5
132 40695 4
132 46451 3
133 260 5
133 1840 3
133 6384 2
133 7757 4
133 10066 5
133 28519 1
133 33556 4
133 38041 2
133 39797 5
133 43431 1
133 43478 1
133 46593 2
133 46826 5
133 47273 3
133 47386 3
134 1085 3
134 3556 4
134 3841 5
134 6334 2
134 7026 5
134 10080 3
134 14311 1
134 16682 4
134 17181 5
134 17526 1
134 26845 5
134 34177 2
134 40228 4
134 40648 4
134 43207 1
135 3436 4
135 5360 3
135 8644 3
135 17283 3
135 17717 2
135 25351 2
135 28688 2
135 38429 2
135 40561 4
135 43574 4
136 275 3
136 12770 2
136 18885 1
136 35972 4
136 43810 4
136 44869 4
136 46617 3
136 47354 2
137 6637 2
137 12691 1
137 15624 3
137 24289 2
137 39560 2
137 41429 2
137 44914 4
137 45264 2
137 49520 1
138 3930 3
138 12390 4
138 14184 5
138 17370 3
138 20143 1
138 22102 3
138 23260 1
138 26478 3
138 26841 5
138 32432 2
138 33231 3
138 41752 4
138 44582 5
138 46004 4
138 49355 2
139 423 1
139 4106 3
139 15207 3
139 16744 3
139 17516 5
139 33567 1
139 42034 4
139 44669 4
140 193 2
140 3462 2
140 4138 1
140 6575 1
140 10101 5
140 11251 2
140 14890 2
140 16823 2
140 24423 5
140 25188 4
140 28246 3
140 35075 4
140 41158 3
140 45456 5
140 46326 1
141 4738 3
141 7965 4
141 11570 2
141 15533 1
141 16739 5
141 20179 3
141 32937 3
141 46681 1
141 46974 2
141 47385 3
141 47393 3
142 7271 3
142 8307 3
142 10414 1
142 26063 5
142 26698 4
142 29518 2
142 35906 2
142 37582 4
142 41850 3
142 42540 2
142 43062 5
143 3263 1
143 5011 3
143 13374 1
143 14898 5
143 20746 3
143 20848 2
143 22124 2
143 22874 1
143 22935 5
143 23627 5
143 23798 2
143 24195 5
143 24911 2
143 31283 1
143 33253 1
143 34687 3
143 35165 1
143 37695 4
143 38125 3
143 41037 5
143 43675 5
143 48615 4
143 48647 4
144 15202 5
144 19372 2
144 19487 2
144 21717 1
144 28861 5
144 33131 1
144 43365 3
144 48057 5
145 5888 4
145 7477 1
145 13981 1
145 16087 3
145 26342 5
145 29751 5
145 30416 3
145 39383 5
145 43732 3
145 46208 5
145 48295 2
146 10120 5
146 14697 2
146 19032 2
146 22428 3
146 25267 2
146 27579 5
146 31763 2
146 33108 5
146 34706 5
146 37198 4
146 39605 2
146 43863 5
146 47740 3
147 4211 1
147 4304 1
147 6824 3
147 8058 2
147 9350 4
147 10486 5
147 15941 3
147 17028 3
147 17393 3
147 23658 4
147 31477 3
147 32110 3
147 47157 5
148 2992 5
148 5750 1
148 10190 2
148 12681 2
148 13626 2
148 20461 1
148 29105 5
148 34850 2
148 45630 2
148 45694 2
148 46641 3
148 47127 2
149 1456 5
149 6587 5
149 7989 1
149 12101 5
149 15375 2
149 19347 5
149 21323 4
149 26533 3
149 28496 3
149 31011 5
149 44960 3
149 45309 4
150 1484 1
150 4727 5
150 8498 2
150 10528 1
150 11250 3
150 15030 5
150 22183 3
150 36164 5
150 39592 2
151 2310 2
151 7736 5
151 12537 5
151 20622 2
151 27815 2
151 28759 5
151 28945 5
151 30097 4
151 35508 5
151 40483 3
151 44717 2
152 666 5
152 3174 2
152 4515 5
152 11846 2
152 12468 3
152 14608 5
152 16607 3
152 23760 3
152 33695 4
152 35614 4
153 4008 1
153 4308 4
153 9815 1
153 11369 1
153 11593 2
153 12458 3
153 17583 2
153 27558 4
153 36894 4
153 41245 5
153 41467 2
153 45311 3
154 4195 3
154 12242 4
154 22336 5
154 25869 5
154 26858 2
154 31269 1
154 33344 2
154 37868 2
154 39949 5
154 40826 1
154 40969 4
154 43974 1
154 46057 1
155 3138 4
155 12881 4
155 23780 4
155 25782 2
155 26088 1
155 26979 5
155 27589 2
155 27987 5
155 30081 2
155 32839 4
155 37655 4
155 37857 1
155 42078 2
155 47879 5
155 48519 5
156 6323 1
156 16131 5
156 17412 4
156 23621 4
156 25089 1
156 25805 4
156 28246 4
156 31048 5
156 34767 5
156 36291 2
156 44736 3
156 46849 5
156 48098 5
157 4776 2
157 5209 2
157 6534 1
157 10737 3
157 22260 3
157 22646 1
157 25393 2
157 32023 2
157 33678 5
157 38224 1
157 43311 4
158 4304 4
158 6673 1
158 8842 2
158 12957 4
158 19600 5
158 22753 5
158 26484 3
158 32457 1
158 34861 4
158 41723 1
158 41758 1
158 43507 3
158 46951 2
158 48971 2
158 49081 3
158 49092 1
159 3815 1
159 6117 2
159 6306 4
159 6752 4
159 11010 3
159 11751 1
159 13537 1
159 14024 4
159 15565 4
159 24218 2
159 25202 3
159 26497 5
159 28356 4
159 32876 2
159 36347 5
159 36414 2
159 39619 2
159 43465 4
159 48027 5
159 49794 3
160 5011 1
160 9408 5
160 24280 5
160 26427 2
160 27726 1
160 33073 3
160 36822 1
160 37379 1
160 45120 2
160 49597 4
161 855 5
161 1030 3
161 1668 4
161 2146 5
