3000 16452
83 1379 48
83 1425 83
83 2014 74
83 2184 36
83 2286 23
83 2488 100
83 2591 18
84 240 47
84 476 77
84 518 69
84 538 53
84 704 32
84 1119 33
84 1149 69
84 1297 75
84 1580 75
84 2084 94
84 2376 34
84 2503 48
84 2523 81
84 2856 98
85 134 86
85 716 88
85 986 59
85 1363 82
85 1959 60
85 1965 36
85 1996 61
85 2310 85
85 2737 24
85 2853 2
85 2876 56
86 183 80
86 304 36
86 1201 67
86 1285 13
86 2189 29
86 2420 47
86 2888 20
87 632 83
87 684 18
87 820 2
87 941 45
87 1152 64
87 1261 80
87 1342 81
87 1755 30
87 1759 1
87 2186 20
87 2372 48
87 2529 88
87 2567 9
88 458 83
88 1279 47
88 2650 64
88 2757 94
88 2809 32
88 2881 43
89 190 41
89 467 7
89 508 13
89 515 64
89 949 86
89 1227 38
89 1509 8
89 2145 14
89 2270 26
89 2521 37
89 2683 99
89 2772 24
89 2787 2
90 485 98
90 515 31
90 620 78
90 926 100
90 1136 18
90 1323 30
90 2126 82
90 2324 14
90 2589 44
90 2834 82
91 505 21
91 793 15
91 862 15
91 1045 86
91 1144 58
91 1532 43
91 1640 9
91 1683 17
91 1755 22
91 1764 47
91 1780 63
91 2465 98
92 224 40
92 955 42
92 1091 68
92 1092 54
92 1245 100
92 1404 39
92 2289 35
92 2421 31
92 2583 96
92 2647 12
92 2663 34
92 2694 25
93 959 96
93 1373 64
93 2924 77
93 2952 1
94 373 8
94 628 9
94 693 34
94 913 94
94 1140 50
94 1163 97
94 1479 39
94 1509 66
94 1760 47
94 1992 42
94 2139 67
94 2147 50
94 2592 22
94 2668 16
94 2758 4
94 2877 65
95 419 8
95 765 27
95 1164 75
95 1250 75
95 1439 24
95 1636 68
95 1810 73
95 1821 100
95 1868 100
95 2131 5
95 2179 100
95 2428 57
95 2500 80
96 350 76
96 550 64
96 1063 36
96 1777 71
96 2131 74
96 2163 12
96 2612 33
97 501 33
97 760 87
97 958 22
97 1154 100
97 1632 18
97 1937 10
97 2065 92
97 2789 9
97 2866 65
97 2938 39
98 739 7
98 1461 42
98 1611 75
98 1875 3
98 1938 10
99 139 84
99 666 54
99 1674 32
99 1769 36
99 2141 69
99 2506 75
100 734 18
100 1254 67
100 1777 97
100 1820 25
100 1884 91
100 1951 47
100 2380 14
100 2965 18
101 394 43
101 453 50
101 1720 4
101 1789 37
101 2084 65
101 2209 24
101 2228 33
101 2231 12
101 2559 26
101 2599 89
101 2755 54
102 138 8
102 208 61
102 313 33
102 327 50
102 338 59
102 371 19
102 1025 50
102 1198 48
102 1238 6
102 1396 20
102 1593 75
102 1970 35
102 2808 19
103 373 58
103 377 76
103 450 55
103 578 28
103 693 86
103 767 29
103 1143 43
103 1249 78
103 1274 70
103 1356 43
103 1451 58
103 1884 65
103 1887 100
103 2569 56
103 2683 88
104 414 34
104 467 31
104 601 92
104 884 12
104 1046 68
104 1336 41
104 2554 85
104 2582 34
104 2888 16
104 3000 29
105 800 53
105 859 66
105 969 25
105 1187 85
105 1249 61
105 1312 26
105 1589 73
105 1616 49
105 1664 6
105 2949 74
106 376 95
106 514 47
106 895 77
106 1269 61
106 1368 29
106 1440 38
106 1522 6
106 1708 86
106 1869 48
106 2322 35
106 2473 21
106 2494 50
106 2518 13
107 473 59
107 589 80
107 594 68
107 776 41
107 787 60
107 1232 55
107 1289 80
107 1335 42
107 1471 49
107 1673 22
107 1858 95
107 2037 13
107 2246 98
107 2312 13
108 659 61
108 1021 68
108 1486 41
108 1612 2
108 2537 78
108 2839 38
109 251 11
109 277 23
109 532 14
109 683 41
109 1078 91
109 1353 91
109 1856 69
109 2154 76
109 2525 26
110 201 63
110 477 52
110 701 67
110 800 85
110 881 72
110 894 48
110 1377 21
110 2205 66
110 2296 82
110 2708 74
111 465 97
111 563 53
111 574 67
111 575 34
111 818 54
111 831 4
111 877 91
111 923 5
111 946 25
111 1393 27
111 1551 17
111 2104 15
112 253 38
112 254 45
112 585 1
112 918 11
112 1017 20
112 1190 92
112 1340 86
112 1578 93
112 1585 82
112 1731 22
112 1807 54
112 1988 86
112 2555 94
112 2556 44
112 2668 44
112 2919 52
113 1836 33
113 2134 17
113 2169 59
113 2231 79
113 2421 67
113 2507 77
113 2778 70
114 177 98
114 262 36
114 267 56
114 480 11
114 585 9
114 862 45
114 1081 65
114 1612 19
114 1708 20
114 1840 80
114 1986 61
114 2569 35
115 302 16
115 596 28
115 987 93
115 1042 94
115 1241 51
115 1481 71
115 1661 60
115 1664 12
115 1700 68
115 1733 15
115 1802 84
115 1818 17
115 1943 57
115 1955 51
115 2055 95
115 2453 94
115 2622 19
115 2645 60
115 2911 13
116 478 9
116 936 48
116 1549 66
116 1796 79
116 2572 96
116 2783 16
116 2824 83
117 621 59
117 803 19
117 1010 51
117 1228 100
117 1962 74
117 2162 89
117 2488 22
117 2731 68
117 2913 99
118 123 79
118 535 97
118 589 82
118 1165 93
118 1195 90
118 2272 92
118 2603 47
118 2712 69
118 2752 99
118 2992 35
119 1309 98
119 1747 84
119 2095 42
119 2099 99
119 2565 55
119 2871 15
120 455 41
120 817 92
120 1702 87
120 2276 48
120 2691 98
120 2756 77
120 2860 78
121 129 53
121 320 35
121 446 23
121 715 86
121 936 20
121 1054 83
121 1881 6
122 198 15
122 211 77
122 315 63
122 346 14
122 414 17
122 1112 48
122 1189 94
122 1357 95
122 1523 48
122 1528 21
122 1579 95
122 1624 27
122 1689 95
122 1707 43
122 1730 7
122 1896 7
122 2325 38
122 2353 39
122 2662 22
122 2717 1
123 209 31
123 330 61
123 597 100
123 919 8
123 1203 72
123 1434 48
123 1748 81
123 1801 87
123 1861 50
123 2028 90
123 2379 15
123 2710 93
123 2811 82
123 2892 44
124 302 51
124 456 21
124 644 92
124 1174 95
124 1294 91
124 1646 14
124 1684 94
124 2046 5
124 2133 33
124 2166 81
124 2579 39
124 2739 32
124 2874 50
125 426 42
125 427 45
125 731 65
125 762 74
125 772 23
125 1727 44
125 1780 76
125 1978 56
125 2167 35
125 2599 7
125 2673 37
125 2738 23
126 164 2
126 175 80
126 668 77
126 1100 70
126 1181 8
126 1471 81
126 1959 37
126 2377 51
126 2857 72
126 2916 86
127 777 92
127 1237 82
127 1490 69
127 2068 56
127 2332 86
127 2389 26
128 263 57
128 277 17
128 838 49
128 1120 79
128 1169 15
128 1291 84
128 1454 100
128 1489 49
128 1657 70
128 1793 91
128 1818 91
128 1863 10
128 2339 40
128 2341 6
128 2465 96
128 2905 84
129 625 43
129 728 92
129 1633 33
129 1737 34
129 2084 19
129 2137 61
129 2178 53
129 2433 8
129 2464 37
129 2804 67
130 467 100
130 1664 48
130 1734 86
130 1893 49
130 2215 68
130 2751 82
131 241 57
131 405 32
131 697 34
131 825 91
131 903 50
131 906 35
131 1595 44
131 1799 23
131 1889 69
131 2312 95
131 2731 73
131 2781 3
132 140 97
132 679 20
132 729 76
132 1039 78
132 1544 40
132 1712 72
132 1821 38
132 2026 75
132 2204 31
132 2398 8
132 2586 6
132 2711 46
133 752 82
133 1199 95
133 1332 46
133 1558 91
133 1650 17
133 1710 15
133 2067 60
133 2445 78
134 191 21
134 634 4
134 1374 91
134 1668 44
134 1956 65
134 1959 63
135 232 15
135 556 44
135 867 85
135 1087 31
135 1153 65
135 1461 20
135 1637 37
136 517 29
136 600 65
136 681 24
136 801 22
136 807 90
136 843 76
136 991 69
136 997 15
136 1497 41
136 1770 71
136 1990 82
136 2235 44
136 2336 49
136 2478 23
137 456 60
137 739 86
137 761 98
137 982 37
137 1099 8
137 1671 42
137 1917 86
137 2549 20
137 2890 49
138 584 64
138 629 65
138 881 58
138 932 40
138 938 74
138 1004 73
138 1103 37
138 1774 1
138 2021 33
138 2255 90
138 2680 23
138 2965 18
139 196 33
139 495 70
139 502 56
139 514 50
139 548 11
139 758 2
139 844 2
139 952 21
139 2201 45
140 392 92
140 707 22
140 1245 1
140 1441 35
140 1905 81
140 2181 62
140 2661 53
140 2939 19
140 2954 98
141 425 25
141 770 58
141 910 84
141 935 1
141 1113 11
141 1132 72
141 1504 33
141 1533 34
141 1962 21
141 2401 85
141 2684 58
141 2735 54
142 290 62
142 364 25
142 558 87
142 788 28
142 974 80
142 991 39
142 1087 18
142 1172 92
142 1377 52
142 1518 47
142 1976 56
142 1981 47
142 2443 32
142 2711 90
142 2902 60
142 2937 15
142 2948 8
143 163 83
143 440 34
143 570 31
143 580 8
143 622 11
143 1181 58
143 1611 20
143 1714 90
143 1918 74
143 1953 69
143 2105 48
143 2344 28
144 574 10
144 727 61
144 1347 96
144 1431 1
144 2109 9
144 2538 4
144 2761 74
145 456 65
145 505 89
145 683 22
145 882 5
145 1235 63
145 1457 17
145 1882 48
145 1903 98
145 2165 29
145 2193 19
145 2422 72
145 2461 19
145 2693 40
145 2804 36
145 2825 65
146 187 91
146 238 97
146 380 92
146 1163 98
146 1229 24
146 2105 48
146 2179 10
146 2893 75
147 424 22
147 1132 56
147 1778 26
147 2005 11
147 2095 14
147 2965 49
148 599 87
148 605 83
148 757 15
148 1067 11
148 1092 1
148 1479 35
148 1881 13
148 2037 57
148 2445 66
148 2720 8
148 2908 95
149 177 89
149 259 36
149 409 45
149 544 75
149 734 56
149 761 56
149 1052 45
149 1088 67
149 1171 30
149 1367 71
149 1602 93
149 2395 85
149 2993 77
150 297 75
150 645 56
150 1478 19
150 1920 21
150 1968 7
150 1969 93
150 2067 39
150 2346 94
150 2945 56
151 686 28
151 733 80
151 803 58
151 937 97
151 1062 75
151 1076 20
151 1216 68
151 1265 11
151 1705 40
151 2053 84
152 181 19
152 899 22
152 999 79
152 1101 22
152 1314 55
152 1450 19
152 2033 23
152 2501 95
152 2529 69
152 2787 63
153 273 29
153 307 64
153 335 45
153 923 34
153 1059 93
153 1415 36
153 1448 1
153 1494 45
153 1508 12
153 2406 84
153 2654 26
153 2683 55
153 2722 54
154 194 61
154 305 91
154 462 17
154 502 58
154 597 4
154 621 77
154 1011 56
154 1213 43
154 1360 93
154 1990 89
154 2003 21
154 2024 19
154 2293 40
154 2407 18
154 2571 38
154 2581 56
154 2781 42
155 1132 71
155 1411 73
155 1550 74
155 1949 82
155 2214 68
155 2225 66
155 2414 85
155 2486 31
156 486 34
156 671 16
156 1061 35
156 1315 92
156 1552 71
156 1608 17
156 1934 17
156 1982 49
156 2102 42
156 2324 64
156 2339 10
156 2503 44
156 2563 22
156 2625 98
156 2861 94
157 274 75
157 1077 24
157 1483 69
157 1507 39
157 1698 46
157 2338 93
157 2565 69
157 2804 32
157 2830 83
158 486 79
158 488 65
158 652 81
158 879 56
158 1034 97
158 1245 68
158 2108 50
158 2241 7
158 2506 19
158 2931 93
159 329 90
159 346 16
159 434 70
159 523 43
159 983 54
159 1031 41
159 1095 32
159 1267 39
159 1466 10
159 1984 71
159 1993 26
159 2024 95
159 2038 40
159 2435 23
159 2444 20
159 2619 59
159 2899 55
159 2982 49
160 316 47
160 635 32
160 747 23
160 829 19
160 1055 100
160 1109 30
160 1403 55
160 1427 52
160 1515 79
160 2076 29
160 2137 61
160 2257 72
160 2317 64
160 2410 16
160 2482 5
160 2969 92
161 297 67
161 566 57
161 690 100
161 801 19
161 820 68
161 1053 58
161 1090 27
161 1134 9
161 1255 41
161 1493 91
161 1540 8
161 1923 72
161 2034 42
162 342 24
162 531 28
162 631 65
162 1214 100
162 1677 63
162 2061 62
162 2091 84
162 2187 52
162 2267 74
162 2283 16
162 2309 38
162 2842 87
163 922 16
163 1431 31
163 1544 44
163 1601 6
163 2548 32
164 330 86
164 340 13
164 400 71
164 808 78
164 904 17
164 1041 70
164 1497 92
164 1553 35
164 1844 72
164 1847 68
164 2414 86
164 2519 43
164 2533 27
164 2914 22
165 651 26
165 652 8
165 654 66
165 899 94
165 2490 26
165 2525 45
165 2548 52
165 2794 20
165 2833 59
165 2881 37
166 342 67
166 592 70
166 616 35
166 646 52
166 1202 65
166 1452 1
166 1461 72
166 2183 31
166 2244 84
166 2942 54
167 475 85
167 484 9
167 655 42
167 783 30
167 841 59
167 2134 89
167 2241 21
167 2270 6
167 2780 95
167 2864 40
168 345 75
168 542 89
168 796 47
168 1735 28
168 1784 6
168 2298 64
168 2879 52
169 200 81
169 422 57
169 639 95
169 1034 24
169 1590 100
169 2172 79
169 2358 53
169 2372 12
169 2789 2
170 276 21
170 284 71
170 398 43
170 449 72
170 801 19
170 879 70
170 1449 99
170 1717 19
170 2909 67
170 2944 27
171 394 19
171 521 93
171 541 43
171 933 81
171 1074 10
171 1087 49
171 1331 92
171 1353 3
171 1529 66
171 1617 41
171 1698 22
171 2568 60
171 2636 42
171 2783 59
171 2897 26
171 2903 12
171 2998 3
172 351 75
172 478 75
172 756 59
172 785 26
172 832 31
172 884 54
172 976 79
172 984 74
172 1003 60
172 1327 22
172 1711 84
172 1997 99
172 2157 85
172 2197 40
172 2248 17
172 2324 99
172 2527 66
173 266 58
173 487 53
173 1364 96
173 1398 97
173 1916 79
173 2038 6
173 2943 7
174 395 18
174 420 58
174 772 5
174 1692 27
174 1748 89
174 1798 72
174 2687 68
174 2804 42
175 710 29
175 749 79
175 1006 20
175 1341 48
175 1368 1
175 1485 40
175 1585 77
175 2205 59
175 2664 32
175 2863 74
176 726 59
176 854 36
176 858 49
176 910 42
176 1032 44
176 1923 2
176 2017 79
176 2040 50
176 2050 98
176 2060 80
176 2468 92
176 2885 20
177 478 100
177 693 31
177 869 25
177 892 58
177 1595 43
177 1655 70
177 1866 55
177 2318 31
177 2475 5
177 2491 69
177 2889 50
178 561 68
178 883 54
178 933 45
178 1440 34
178 1508 6
178 1760 21
178 1815 43
178 1982 68
178 2496 64
178 2736 85
178 2874 53
179 256 85
179 318 44
179 549 17
179 1318 75
179 1401 85
179 1479 47
179 1583 85
179 2227 26
179 2701 31
179 2707 83
180 214 96
180 253 50
180 292 4
180 401 68
180 975 93
180 2040 89
180 2133 19
180 2786 63
180 2941 6
180 2943 52
180 2970 26
181 198 67
181 503 24
181 974 34
181 1294 60
181 1823 29
182 305 67
182 698 88
182 1085 65
182 1893 46
182 1937 99
182 2007 46
182 2027 55
182 2121 71
182 2319 54
182 2672 39
182 2917 85
183 265 9
183 710 80
183 731 92
183 931 81
183 1053 54
183 2570 74
183 2592 81
184 214 49
184 270 80
184 1678 83
184 1760 59
184 1859 49
184 1936 80
184 1990 17
184 2706 17
185 253 36
185 258 99
185 275 98
185 346 49
185 437 67
185 984 56
185 1206 31
185 1321 74
185 2203 45
185 2461 79
185 2793 100
186 232 31
186 406 12
186 859 55
186 1005 74
186 1397 35
186 1436 4
186 1796 32
186 2435 92
186 2462 59
186 2922 32
187 193 54
187 316 40
187 361 65
187 557 39
187 618 91
187 720 92
187 741 69
187 1237 43
187 1405 10
187 1446 19
187 1494 89
187 1542 89
187 1604 62
187 1662 70
187 1665 96
187 1817 68
187 2271 65
188 250 6
188 1007 16
188 1104 97
188 2569 16
188 2613 58
188 2838 27
188 2914 66
189 467 22
189 619 25
189 676 86
189 870 57
189 979 39
189 1033 53
189 1138 65
189 1184 32
189 1931 74
189 2186 29
189 2208 17
189 2295 21
189 2481 85
189 2981 54
190 367 83
190 757 61
190 863 46
190 1182 2
190 1231 3
190 1410 4
190 1412 92
190 1479 84
190 1804 42
190 2096 7
190 2515 80
190 2928 5
191 1138 84
191 1857 13
191 1907 30
191 2180 68
191 2272 89
191 2407 62
191 2914 31
192 350 46
192 403 67
192 424 36
192 681 71
192 684 53
192 1106 43
192 1112 65
192 1285 82
192 1433 92
192 1988 55
192 2023 2
192 2446 98
193 348 49
193 844 100
193 976 1
193 1161 94
193 1194 90
193 1510 19
193 1671 14
193 1774 4
193 1832 69
193 1940 85
193 2059 89
193 2296 60
194 265 60
194 553 48
194 1040 29
194 1488 35
194 2037 88
194 2457 7
194 2846 45
194 2923 64
194 2988 77
195 350 69
195 615 33
195 778 95
195 877 73
195 1107 15
195 1756 16
195 2066 30
195 2323 43
195 2677 90
195 2738 54
196 434 45
196 709 77
196 934 6
196 950 34
196 1097 73
196 1217 64
196 1334 16
196 1423 79
196 2368 29
